or_minutes,offset_ticks,direction,bias,max_or_points,regime,target,trades,net,pf,win,maxdd
10,0,long,vwap_slope,130,none,atr1.0,744,12353.439999999995,1.2505141715035224,40.725806451612904,-3010.2599999999966
10,0,long,vwap_slope,130,none,atr1.5,744,12582.939999999995,1.2545397830808218,40.59139784946236,-3010.259999999997
10,0,long,vwap_slope,130,none,atr2.0,744,12165.439999999995,1.2460941925084879,40.59139784946236,-3010.259999999997
10,0,long,vwap_slope,130,none,atr2.5,744,12165.439999999995,1.2460941925084879,40.59139784946236,-3010.259999999997
10,0,long,vwap_slope,130,adx,rr1.0,470,1063.6999999999975,1.0395339623384838,51.70212765957447,-3138.400000000001
10,0,long,vwap_slope,130,adx,rr1.5,470,2740.699999999997,1.0895013046218556,44.680851063829785,-2453.92
10,0,long,vwap_slope,130,adx,rr2.0,470,3982.1999999999975,1.1235950383212279,41.27659574468085,-2581.5600000000004
10,0,long,vwap_slope,130,adx,rr2.5,470,6706.699999999997,1.2075817302573422,40.85106382978723,-2536.0599999999995
10,0,long,vwap_slope,130,adx,rr3.0,470,7340.199999999997,1.22660393551534,40.42553191489361,-2490.5600000000004
10,0,long,vwap_slope,130,adx,atr1.0,470,8750.699999999999,1.2701483690518087,40.42553191489361,-2428.5600000000004
10,0,long,vwap_slope,130,adx,atr1.5,470,9284.699999999999,1.286633819252783,40.42553191489361,-2428.5600000000004
10,0,long,vwap_slope,130,adx,atr2.0,470,8927.699999999999,1.2756126474892102,40.42553191489361,-2428.5600000000004
10,0,long,vwap_slope,130,adx,atr2.5,470,8927.699999999999,1.2756126474892102,40.42553191489361,-2428.5600000000004
10,0,long,vwap_slope,200,none,rr1.0,800,29.499999999995453,1.0006118227381535,51.0,-4129.8199999999515
10,0,long,vwap_slope,200,none,rr1.5,800,2906.9999999999945,1.0542443244986175,45.125,-3522.5600000000004
10,0,long,vwap_slope,200,none,rr2.0,800,3909.9999999999964,1.069622680683321,42.0,-3361.5399999999986
10,0,long,vwap_slope,200,none,rr2.5,800,7334.999999999995,1.1296158528935172,41.25,-2839.5399999999963
10,0,long,vwap_slope,200,none,rr3.0,800,8706.999999999996,1.153355647721981,40.875,-2850.719999999993
10,0,long,vwap_slope,200,none,atr1.0,791,11086.159999999996,1.1961498842332519,40.83438685208597,-2788.719999999991
10,0,long,vwap_slope,200,none,atr1.5,791,11046.659999999998,1.1950309107113346,40.707964601769916,-2788.7199999999943
10,0,long,vwap_slope,200,none,atr2.0,791,10629.159999999998,1.1876598677696688,40.707964601769916,-2788.7199999999943
10,0,long,vwap_slope,200,none,atr2.5,791,10629.159999999998,1.1876598677696688,40.707964601769916,-2788.7199999999943
10,0,long,vwap_slope,200,adx,rr1.0,501,732.2599999999967,1.0234589092661184,51.69660678642715,-2939.8200000000006
10,0,long,vwap_slope,200,adx,rr1.5,501,898.2599999999958,1.0252079757624466,44.31137724550898,-2243.9000000000005
10,0,long,vwap_slope,200,adx,rr2.0,501,1651.7599999999957,1.0442622959605588,40.91816367265469,-2186.1400000000003
10,0,long,vwap_slope,200,adx,rr2.5,501,4644.759999999996,1.1241697971369697,40.5189620758483,-2055.059999999996
10,0,long,vwap_slope,200,adx,rr3.0,501,5423.259999999996,1.1446588423579622,40.119760479041915,-1927.5599999999959
10,0,long,vwap_slope,200,adx,atr1.0,501,7056.259999999997,1.1882171245665512,40.119760479041915,-1968.0799999999963
10,0,long,vwap_slope,200,adx,atr1.5,501,7343.259999999997,1.1958724993331555,40.119760479041915,-1968.0799999999963
10,0,long,vwap_slope,200,adx,atr2.0,501,6986.259999999997,1.1863499599893306,40.119760479041915,-1968.0799999999963
10,0,long,vwap_slope,200,adx,atr2.5,501,6986.259999999997,1.1863499599893306,40.119760479041915,-1968.0799999999963
10,0,short,none,0,none,rr1.0,1431,-3918.440000000007,0.9590800797921941,51.01327742837177,-8041.45999999999
10,0,short,none,0,none,rr1.5,1431,-1570.9400000000096,0.985601653004365,42.90705800139762,-6677.93999999994
10,0,short,none,0,none,rr2.0,1431,3347.059999999987,1.0292436318699023,39.343116701607265,-6129.019999999954
10,0,short,none,0,none,rr2.5,1431,4197.059999999988,1.0357668352691916,37.24668064290706,-5956.759999999954
10,0,short,none,0,none,rr3.0,1431,8280.059999999987,1.0700079257190853,36.617749825297,-5535.259999999955
10,0,short,none,0,none,atr1.0,1421,7962.459999999988,1.0669462631312028,35.467980295566505,-6361.69999999995
10,0,short,none,0,none,atr1.5,1421,11852.959999999988,1.0991912367974706,35.186488388458834,-6247.69999999995
10,0,short,none,0,none,atr2.0,1421,11071.95999999999,1.0926554553606966,35.186488388458834,-7642.19999999995
10,0,short,none,0,none,atr2.5,1421,11859.95999999999,1.099249816144535,35.186488388458834,-7417.69999999995
10,0,short,none,0,adx,rr1.0,916,-2902.3400000000047,0.95491584915262,51.52838427947598,-6134.319999999994
10,0,short,none,0,adx,rr1.5,916,-3120.8400000000065,0.9576397464606812,43.01310043668122,-5752.819999999998
10,0,short,none,0,adx,rr2.0,916,-1001.3400000000076,0.9871110725532805,39.30131004366812,-5307.279999999979
10,0,short,none,0,adx,rr2.5,916,-1144.840000000007,0.9856418488859904,37.22707423580786,-5017.619999999959
10,0,short,none,0,adx,rr3.0,916,1974.6599999999928,1.0245022640267663,36.353711790393014,-4661.259999999984
10,0,short,none,0,adx,atr1.0,916,1709.6599999999935,1.021008144179427,35.262008733624455,-6675.699999999974
10,0,short,none,0,adx,atr1.5,916,3854.6599999999944,1.0470806563390322,34.93449781659388,-7026.6999999999725
10,0,short,none,0,adx,atr2.0,916,4642.159999999994,1.056699148467258,34.93449781659388,-7359.1999999999725
10,0,short,none,0,adx,atr2.5,916,6041.6599999999935,1.07379258304942,34.93449781659388,-7134.699999999972
10,0,short,none,130,none,rr1.0,1328,5527.2799999999925,1.0731495375018296,52.03313253012048,-3175.5799999999917
10,0,short,none,130,none,rr1.5,1328,7545.279999999991,1.0855718996166024,43.4487951807229,-5836.559999999953
10,0,short,none,130,none,rr2.0,1328,13037.279999999992,1.1404829959637193,39.83433734939759,-4181.95999999998
10,0,short,none,130,none,rr2.5,1328,12712.779999999988,1.1328483009794976,37.575301204819276,-3955.299999999991
10,0,short,none,130,none,rr3.0,1328,17143.27999999999,1.177426038675202,36.89759036144578,-4021.199999999983
10,0,short,none,130,none,atr1.0,1318,15661.17999999999,1.1609791316457228,35.66009104704097,-3910.2199999999884
10,0,short,none,130,none,atr1.5,1318,19058.679999999986,1.1947844437190343,35.35660091047041,-4025.220000000032
10,0,short,none,130,none,atr2.0,1318,18412.17999999999,1.1881770531303706,35.35660091047041,-4025.220000000005
10,0,short,none,130,none,atr2.5,1318,19179.67999999999,1.196021093775072,35.35660091047041,-4025.2200000000066
10,0,short,none,130,adx,rr1.0,848,3731.9799999999946,1.0740553330444127,52.594339622641506,-3169.9399999999987
10,0,short,none,130,adx,rr1.5,848,3188.979999999994,1.0537345131073266,43.514150943396224,-5365.719999999968
10,0,short,none,130,adx,rr2.0,848,5696.479999999994,1.090809298369173,39.740566037735846,-3768.0999999999917
10,0,short,none,130,adx,rr2.5,848,4861.979999999993,1.0750598613347493,37.5,-3487.219999999977
10,0,short,none,130,adx,rr3.0,848,7316.479999999993,1.111478822851111,36.556603773584904,-3449.279999999994
10,0,short,none,130,adx,atr1.0,848,6504.979999999992,1.0979355631696113,35.37735849056604,-3618.3799999999756
10,0,short,none,130,adx,atr1.5,848,8517.979999999992,1.127297921174336,35.02358490566038,-3969.3799999999756
10,0,short,none,130,adx,atr2.0,848,8377.979999999994,1.1252056752469675,35.02358490566038,-4301.879999999976
10,0,short,none,130,adx,atr2.5,848,9756.979999999994,1.145814297631548,35.02358490566038,-4077.3799999999756
10,0,short,none,200,none,rr1.0,1420,-728.8000000000084,0.9920791287215486,51.267605633802816,-6555.419999999964
10,0,short,none,200,none,rr1.5,1420,1809.1999999999898,1.0171721041199762,43.098591549295776,-6368.69999999994
10,0,short,none,200,none,rr2.0,1420,6727.199999999988,1.060766540753201,39.50704225352112,-5819.779999999954
10,0,short,none,200,none,rr2.5,1420,7577.199999999991,1.066702841534711,37.394366197183096,-5647.519999999954
10,0,short,none,200,none,rr3.0,1420,11660.199999999988,1.1018140045467992,36.76056338028169,-5226.019999999955
10,0,short,none,200,none,atr1.0,1410,11342.59999999999,1.0984691128751234,35.60283687943262,-5241.659999999954
10,0,short,none,200,none,atr1.5,1410,15233.099999999991,1.131606434633769,35.319148936170215,-4986.240000000005
10,0,short,none,200,none,atr2.0,1410,14452.099999999991,1.1248589816892618,35.319148936170215,-6380.739999999967
10,0,short,none,200,none,atr2.5,1410,15240.099999999991,1.1316669111646416,35.319148936170215,-6156.239999999969
10,0,short,none,200,adx,rr1.0,908,-523.4200000000048,0.9914886738969519,51.87224669603524,-5768.599999999988
10,0,short,none,200,adx,rr1.5,908,-551.4200000000058,0.9922109878437056,43.281938325991185,-5334.379999999964
10,0,short,none,200,adx,rr2.0,908,1568.079999999993,1.020960621172676,39.53744493392071,-4998.039999999979
10,0,short,none,200,adx,rr2.5,908,1424.579999999994,1.0185358671332054,37.44493392070485,-4708.379999999959
10,0,short,none,200,adx,rr3.0,908,4544.079999999993,1.05847353308522,36.56387665198238,-4352.019999999984
10,0,short,none,200,adx,atr1.0,908,4279.0799999999945,1.0545094344525796,35.46255506607929,-6224.959999999972
10,0,short,none,200,adx,atr1.5,908,6424.0799999999945,1.0813232742185643,35.13215859030837,-6575.959999999972
10,0,short,none,200,adx,atr2.0,908,7211.579999999992,1.0912923403645525,35.13215859030837,-6908.459999999972
10,0,short,none,200,adx,atr2.5,908,8611.079999999993,1.1090087950582799,35.13215859030837,-6683.959999999972
10,0,short,vwap_slope,0,none,rr1.0,782,4815.319999999996,1.0945327760556438,53.32480818414322,-3048.739999999999
10,0,short,vwap_slope,0,none,rr1.5,782,7925.319999999995,1.1364276573571388,45.52429667519181,-3942.479999999981
10,0,short,vwap_slope,0,none,rr2.0,782,13764.319999999994,1.2266711503606333,42.327365728900254,-3288.479999999983
10,0,short,vwap_slope,0,none,rr2.5,782,14893.819999999996,1.238235100289008,40.153452685421996,-3190.179999999993
10,0,short,vwap_slope,0,none,rr3.0,782,16629.319999999996,1.262503275505533,39.25831202046036,-3190.179999999993
10,0,short,vwap_slope,0,none,atr1.0,779,18916.039999999994,1.2979492328091247,38.51091142490372,-3190.179999999993
10,0,short,vwap_slope,0,none,atr1.5,779,21098.539999999997,1.330955205956226,38.254172015404365,-3221.1599999999926
10,0,short,vwap_slope,0,none,atr2.0,779,20205.039999999997,1.3169396164167655,38.254172015404365,-3221.1599999999926
10,0,short,vwap_slope,0,none,atr2.5,779,21002.539999999997,1.329449333996754,38.254172015404365,-3221.1599999999926
10,0,short,vwap_slope,0,adx,rr1.0,519,3250.439999999996,1.0910521061282938,55.29865125240848,-2202.2799999999897
10,0,short,vwap_slope,0,adx,rr1.5,519,5212.939999999995,1.1286144709105406,47.398843930635834,-1892.0800000000004
10,0,short,vwap_slope,0,adx,rr2.0,519,8373.439999999997,1.1967115448315715,44.1233140655106,-2581.82
10,0,short,vwap_slope,0,adx,rr2.5,519,9178.439999999997,1.2097305943376826,42.19653179190752,-2530.4
10,0,short,vwap_slope,0,adx,rr3.0,519,10652.439999999999,1.2388724394927826,40.847784200385355,-2530.4
10,0,short,vwap_slope,0,adx,atr1.0,519,12530.439999999995,1.2794781057893432,40.07707129094412,-2541.32
10,0,short,vwap_slope,0,adx,atr1.5,519,13340.939999999995,1.295820313574047,39.691714836223504,-2530.4
10,0,short,vwap_slope,0,adx,atr2.0,519,13822.939999999997,1.3065081205158886,39.691714836223504,-2530.4
10,0,short,vwap_slope,0,adx,atr2.5,519,14825.939999999997,1.3287485154591812,39.691714836223504,-2530.4
10,0,short,vwap_slope,130,none,rr1.0,725,8967.999999999996,1.2230114604216824,54.206896551724135,-2270.2000000000007
10,0,short,vwap_slope,130,none,rr1.5,725,12079.499999999995,1.2571278229354739,45.93103448275862,-3118.7999999999997
10,0,short,vwap_slope,130,none,rr2.0,725,17153.499999999996,1.3481153047345793,42.62068965517241,-1943.7799999999952
10,0,short,vwap_slope,130,none,rr2.5,725,17533.999999999996,1.3433399413968417,40.275862068965516,-2936.6999999999935
10,0,short,vwap_slope,130,none,rr3.0,725,19921.999999999996,1.3838491269850441,39.310344827586206,-2936.6999999999935
10,0,short,vwap_slope,130,none,atr1.0,722,20812.219999999994,1.3999345875963172,38.504155124653735,-2936.6999999999935
10,0,short,vwap_slope,130,none,atr1.5,722,23277.719999999998,1.4450633283137713,38.227146814404435,-2936.70000000001
10,0,short,vwap_slope,130,none,atr2.0,722,22708.719999999998,1.4341842115527423,38.227146814404435,-2936.7000000000007
10,0,short,vwap_slope,130,none,atr2.5,722,23701.719999999998,1.4531700866734834,38.227146814404435,-2936.70000000001
10,0,short,vwap_slope,130,adx,rr1.0,478,7416.279999999999,1.274329755886807,56.69456066945606,-1326.7800000000007
10,0,short,vwap_slope,130,adx,rr1.5,478,8988.779999999997,1.2820715586207931,48.11715481171548,-1831.0200000000004
10,0,short,vwap_slope,130,adx,rr2.0,478,12004.279999999997,1.357617638086522,44.76987447698745,-1600.6199999999972
10,0,short,vwap_slope,130,adx,rr2.5,478,12565.779999999997,1.3614672501946017,42.67782426778243,-1854.2999999999956
10,0,short,vwap_slope,130,adx,rr3.0,478,13679.779999999997,1.3843181081355944,41.21338912133891,-1906.0399999999954
10,0,short,vwap_slope,130,adx,atr1.0,478,14779.279999999997,1.412421237100744,40.37656903765691,-1854.2999999999956
10,0,short,vwap_slope,130,adx,atr1.5,478,16233.779999999997,1.449709377539934,39.9581589958159,-1854.2999999999956
10,0,short,vwap_slope,130,adx,atr2.0,478,15978.279999999995,1.4426314975907506,39.9581589958159,-1854.2999999999956
10,0,short,vwap_slope,130,adx,atr2.5,478,17176.779999999995,1.4758324334776243,39.9581589958159,-1854.2999999999956
10,0,short,vwap_slope,200,none,rr1.0,776,6875.759999999995,1.1408421738302177,53.608247422680414,-3048.739999999999
10,0,short,vwap_slope,200,none,rr1.5,776,9985.759999999995,1.1784046248392512,45.74742268041237,-3942.479999999981
10,0,short,vwap_slope,200,none,rr2.0,776,15824.759999999993,1.2700261788591805,42.52577319587629,-3288.479999999983
10,0,short,vwap_slope,200,none,rr2.5,776,16954.259999999995,1.2807084061556882,40.33505154639175,-3190.179999999993
10,0,short,vwap_slope,200,none,rr3.0,776,18689.759999999995,1.3052396055515447,39.43298969072165,-3190.179999999993
10,0,short,vwap_slope,200,none,atr1.0,773,20976.479999999996,1.3418131783433325,38.68046571798189,-3190.179999999993
10,0,short,vwap_slope,200,none,atr1.5,773,23158.979999999996,1.375766900033165,38.42173350582148,-3190.1799999999985
10,0,short,vwap_slope,200,none,atr2.0,773,22265.479999999996,1.361269382215902,38.42173350582148,-3190.179999999993
10,0,short,vwap_slope,200,none,atr2.5,773,23062.979999999996,1.3742092484266095,38.42173350582148,-3190.1799999999985
10,0,short,vwap_slope,200,adx,rr1.0,514,5369.639999999996,1.1599083726132744,55.83657587548638,-1787.03999999999
10,0,short,vwap_slope,200,adx,rr1.5,514,7332.139999999996,1.1908799051970824,47.85992217898833,-1892.0800000000004
10,0,short,vwap_slope,200,adx,rr2.0,514,10492.639999999996,1.2594112426108646,44.55252918287938,-2581.82
10,0,short,vwap_slope,200,adx,rr2.5,514,11297.639999999996,1.271292245184157,42.60700389105058,-2530.4
10,0,short,vwap_slope,200,adx,rr3.0,514,12771.639999999996,1.3006826526739665,41.245136186770424,-2530.4
10,0,short,vwap_slope,200,adx,atr1.0,514,14649.639999999996,1.3429548782023761,40.46692607003891,-2541.32
10,0,short,vwap_slope,200,adx,atr1.5,514,15460.139999999996,1.3597144832862247,40.07782101167315,-2530.4
10,0,short,vwap_slope,200,adx,atr2.0,514,15942.139999999996,1.3709292834719906,40.07782101167315,-2530.4
10,0,short,vwap_slope,200,adx,atr2.5,514,16945.139999999996,1.394266305435316,40.07782101167315,-2530.4
10,1,both,none,0,none,rr1.0,1838,-4139.62000000001,0.9668502562294007,50.38084874863983,-7457.41999999988
10,1,both,none,0,none,rr1.5,1838,-454.62000000001217,0.9967774948896548,43.30794341675735,-7627.399999999893
10,1,both,none,0,none,rr2.0,1838,1664.87999999999,1.0111714329962291,39.445048966267684,-9381.279999999893
10,1,both,none,0,none,rr2.5,1838,5686.879999999989,1.037495493456908,38.030467899891185,-7261.519999999891
10,1,both,none,0,none,rr3.0,1838,9295.37999999999,1.060906287827352,37.37758433079434,-6615.999999999896
10,1,both,none,0,none,atr1.0,1824,10001.739999999987,1.0653751481960188,36.622807017543856,-6940.4599999999555
10,1,both,none,0,none,atr1.5,1824,12440.739999999987,1.0811063975711253,36.40350877192983,-6919.4599999999555
10,1,both,none,0,none,atr2.0,1824,13165.73999999999,1.0858329763951395,36.40350877192983,-6452.079999999955
10,1,both,none,0,none,atr2.5,1824,13566.23999999999,1.0884440037317156,36.40350877192983,-6413.299999999944
10,1,both,none,0,adx,rr1.0,1167,-3925.080000000006,0.9528419901259748,50.899742930591266,-6121.879999999999
10,1,both,none,0,adx,rr1.5,1167,-3893.0800000000077,0.958964116633537,43.359040274207366,-6748.379999999995
10,1,both,none,0,adx,rr2.0,1167,-3615.580000000007,0.9640304932692598,39.33161953727507,-6743.019999999998
10,1,both,none,0,adx,rr2.5,1167,-664.0800000000079,0.9935177556956837,37.874892887746356,-6477.019999999982
10,1,both,none,0,adx,rr3.0,1167,2234.919999999993,1.021660785577103,37.10368466152528,-6049.519999999979
10,1,both,none,0,adx,atr1.0,1167,1937.4199999999923,1.0186335499306467,36.3324764353042,-7479.519999999979
10,1,both,none,0,adx,atr1.5,1167,3150.919999999992,1.0302276097997118,36.16109682947729,-7061.019999999979
10,1,both,none,0,adx,atr2.0,1167,4884.919999999993,1.0468623308947256,36.16109682947729,-6642.519999999979
10,1,both,none,0,adx,atr2.5,1167,5898.419999999993,1.0565851047296715,36.16109682947729,-6641.519999999979
10,1,both,none,130,none,rr1.0,1705,2057.79999999999,1.020349000488107,50.79178885630499,-6218.159999999909
10,1,both,none,130,none,rr1.5,1705,6551.799999999987,1.0564962007904533,43.46041055718475,-7358.33999999989
10,1,both,none,130,none,rr2.0,1705,8086.2999999999865,1.065589011433608,39.41348973607038,-7476.179999999916
10,1,both,none,130,none,rr2.5,1705,10833.299999999987,1.0860293287325238,37.888563049853374,-5986.699999999935
10,1,both,none,130,none,rr3.0,1705,14578.799999999987,1.1149067618027941,37.184750733137825,-5697.099999999997
10,1,both,none,130,none,atr1.0,1691,13950.659999999987,1.1096342836198256,36.36901241868717,-5691.899999999997
10,1,both,none,130,none,atr1.5,1691,16783.15999999999,1.1314828916402655,36.1324659964518,-5691.899999999997
10,1,both,none,130,none,atr2.0,1691,16767.65999999999,1.1313614613005425,36.1324659964518,-5691.899999999997
10,1,both,none,130,none,atr2.5,1691,16525.15999999999,1.1294616640500388,36.1324659964518,-5691.899999999996
10,1,both,none,130,adx,rr1.0,1080,886.299999999994,1.0132415008926772,51.388888888888886,-4102.419999999953
10,1,both,none,130,adx,rr1.5,1080,2006.7999999999915,1.0258596050753277,43.611111111111114,-5855.519999999931
10,1,both,none,130,adx,rr2.0,1080,2209.7999999999915,1.0267476965243971,39.44444444444444,-5486.979999999965
10,1,both,none,130,adx,rr2.5,1080,4128.299999999992,1.0488298830415306,37.870370370370374,-4622.7199999999975
10,1,both,none,130,adx,rr3.0,1080,6146.299999999992,1.0720747871341179,37.03703703703704,-4622.7199999999975
10,1,both,none,130,adx,atr1.0,1080,5346.79999999999,1.062119103982928,36.2037037037037,-4622.719999999999
10,1,both,none,130,adx,atr1.5,1080,7097.79999999999,1.0822091321190566,36.01851851851852,-4622.72
10,1,both,none,130,adx,atr2.0,1080,7028.29999999999,1.0814041594962334,36.01851851851852,-4622.72
10,1,both,none,130,adx,atr2.5,1080,7398.79999999999,1.0856954164279742,36.01851851851852,-4622.719999999999
10,1,both,none,200,none,rr1.0,1817,-3163.5800000000113,0.9736230381823027,50.41276829939461,-7541.219999999888
10,1,both,none,200,none,rr1.5,1817,271.9199999999869,1.001997393222614,43.25811777655476,-8053.399999999887
10,1,both,none,200,none,rr2.0,1817,2011.4199999999864,1.0139593748338727,39.35057787561915,-9542.739999999892
10,1,both,none,200,none,rr2.5,1817,5538.4199999999855,1.037745855937897,37.91964777105118,-7755.759999999891
10,1,both,none,200,none,rr3.0,1817,8795.419999999987,1.0595578506296783,37.25921849201981,-7110.239999999897
10,1,both,none,200,none,atr1.0,1803,9486.279999999986,1.0640744933495803,36.49473100388242,-6740.2399999999
10,1,both,none,200,none,atr1.5,1803,11785.279999999984,1.0793895482858866,36.272878535773714,-6474.479999999956
10,1,both,none,200,none,atr2.0,1803,11660.279999999986,1.0785475068973294,36.272878535773714,-6139.359999999902
10,1,both,none,200,none,atr2.5,1803,11437.279999999986,1.0770453050601434,36.272878535773714,-6420.3599999999005
10,1,both,none,200,adx,rr1.0,1152,-3141.9800000000064,0.960562372598833,50.954861111111114,-5165.42
10,1,both,none,200,adx,rr1.5,1152,-3348.9800000000096,0.9633218490279299,43.31597222222222,-6242.0399999999945
10,1,both,none,200,adx,rr2.0,1152,-3451.4800000000087,0.9644012170594608,39.23611111111111,-6642.3199999999315
10,1,both,none,200,adx,rr2.5,1152,-994.9800000000091,0.9899378134257144,37.76041666666667,-5617.059999999989
10,1,both,none,200,adx,rr3.0,1152,1552.519999999991,1.0155851654827115,36.97916666666667,-5197.719999999984
10,1,both,none,200,adx,atr1.0,1152,1239.5199999999911,1.0123443536074905,36.19791666666667,-6619.559999999981
10,1,both,none,200,adx,atr1.5,1152,2313.0199999999904,1.0229746889256004,36.02430555555556,-6201.0599999999795
10,1,both,none,200,adx,atr2.0,1152,3197.0199999999904,1.0317552550297546,36.02430555555556,-5782.5599999999795
10,1,both,none,200,adx,atr2.5,1152,3587.0199999999904,1.035629034193352,36.02430555555556,-5781.5599999999795
10,1,both,vwap_slope,0,none,rr1.0,1595,6139.199999999991,1.0601626602652048,52.10031347962383,-5127.539999999942
10,1,both,vwap_slope,0,none,rr1.5,1595,12136.699999999988,1.1058591435882157,45.26645768025078,-4444.91999999998
10,1,both,vwap_slope,0,none,rr2.0,1595,17776.69999999999,1.1479517611026036,42.00626959247649,-4240.179999999985
10,1,both,vwap_slope,0,none,rr2.5,1595,24725.199999999986,1.2028184190610531,40.81504702194357,-3900.5999999999985
10,1,both,vwap_slope,0,none,rr3.0,1595,28122.19999999999,1.2287558040617415,40.18808777429467,-3939.0399999999845
10,1,both,vwap_slope,0,none,atr1.0,1583,32188.579999999994,1.2620916372713191,39.79785217940619,-3900.6
10,1,both,vwap_slope,0,none,atr1.5,1583,34427.579999999994,1.279440242580596,39.6083385975995,-3900.6
10,1,both,vwap_slope,0,none,atr2.0,1583,33955.079999999994,1.2756050756992952,39.6083385975995,-3900.5999999999995
10,1,both,vwap_slope,0,none,atr2.5,1583,35374.079999999994,1.2871227514761538,39.6083385975995,-3900.5999999999995
10,1,both,vwap_slope,0,adx,rr1.0,1028,4779.279999999993,1.0693476220629468,53.50194552529183,-2744.7599999999948
10,1,both,vwap_slope,0,adx,rr1.5,1028,7548.7799999999925,1.0967402122169703,46.10894941634241,-3065.0999999999995
10,1,both,vwap_slope,0,adx,rr2.0,1028,10800.779999999992,1.1317359470459738,42.60700389105058,-3900.5999999999995
10,1,both,vwap_slope,0,adx,rr2.5,1028,15861.779999999992,1.1909286565475405,41.63424124513619,-3900.5999999999995
10,1,both,vwap_slope,0,adx,rr3.0,1028,18488.77999999999,1.220102794430425,40.75875486381323,-3900.5999999999995
10,1,both,vwap_slope,0,adx,atr1.0,1028,21554.279999999995,1.2558550080409174,40.36964980544747,-3900.5999999999995
10,1,both,vwap_slope,0,adx,atr1.5,1028,22763.77999999999,1.2693648376328703,40.175097276264594,-3900.5999999999995
10,1,both,vwap_slope,0,adx,atr2.0,1028,23731.77999999999,1.2808192253851953,40.175097276264594,-3900.6000000000004
10,1,both,vwap_slope,0,adx,atr2.5,1028,25356.77999999999,1.300047923833055,40.175097276264594,-3900.6000000000004
10,1,both,vwap_slope,130,none,rr1.0,1478,8919.779999999992,1.1075768017206924,52.368064952638704,-3526.360000000003
10,1,both,vwap_slope,130,none,rr1.5,1478,16080.77999999999,1.1703004852904795,45.33152909336942,-3325.38
10,1,both,vwap_slope,130,none,rr2.0,1478,21049.779999999988,1.2115429916129614,41.94857916102841,-3658.879999999998
10,1,both,vwap_slope,130,none,rr2.5,1478,26355.27999999999,1.2602682665300442,40.66305818673884,-3899.379999999997
10,1,both,vwap_slope,130,none,rr3.0,1478,29783.779999999988,1.29117177169321,39.986468200270636,-3707.8799999999956
10,1,both,vwap_slope,130,none,atr1.0,1466,32153.65999999999,1.3147131777088237,39.56343792633015,-3148.9999999999945
10,1,both,vwap_slope,130,none,atr1.5,1466,34808.65999999999,1.3394117118222209,39.35879945429741,-3148.9999999999945
10,1,both,vwap_slope,130,none,atr2.0,1466,33811.65999999999,1.3296901805513601,39.35879945429741,-3148.9999999999945
10,1,both,vwap_slope,130,none,atr2.5,1466,34803.65999999999,1.3393629579041122,39.35879945429741,-3148.9999999999945
10,1,both,vwap_slope,130,adx,rr1.0,948,8125.479999999994,1.1489741102874984,54.11392405063291,-2049.2399999999907
10,1,both,vwap_slope,130,adx,rr1.5,948,11790.979999999996,1.1873065335158692,46.51898734177215,-2680.2200000000003
10,1,both,vwap_slope,130,adx,rr2.0,948,15012.479999999992,1.2258047534201286,42.93248945147679,-3009.699999999999
10,1,both,vwap_slope,130,adx,rr2.5,948,19068.479999999992,1.2821898136007688,41.87763713080169,-3250.199999999996
10,1,both,vwap_slope,130,adx,rr3.0,948,20842.979999999992,1.3042908511188098,40.92827004219409,-3058.699999999997
10,1,both,vwap_slope,130,adx,atr1.0,948,22901.979999999992,1.3331664250812771,40.50632911392405,-2499.819999999996
10,1,both,vwap_slope,130,adx,atr1.5,948,24865.479999999996,1.3603413880722857,40.29535864978903,-2499.819999999996
10,1,both,vwap_slope,130,adx,atr2.0,948,24245.97999999999,1.3513638219882695,40.29535864978903,-2499.819999999996
10,1,both,vwap_slope,130,adx,atr2.5,948,25443.979999999996,1.3687247972403296,40.29535864978903,-2499.819999999996
10,1,both,vwap_slope,200,none,rr1.0,1576,6424.25999999999,1.0655623972822503,52.15736040609137,-4713.319999999963
10,1,both,vwap_slope,200,none,rr1.5,1576,12172.25999999999,1.1100634469847672,45.24111675126903,-4412.2599999999575
10,1,both,vwap_slope,200,none,rr2.0,1576,17432.259999999987,1.1501543555483582,41.941624365482234,-3757.939999999994
10,1,both,vwap_slope,200,none,rr2.5,1576,23885.759999999987,1.2026764833011263,40.736040609137056,-3799.34
10,1,both,vwap_slope,200,none,rr3.0,1576,26931.259999999987,1.2265433458171693,40.10152284263959,-3597.84
10,1,both,vwap_slope,200,none,atr1.0,1564,30982.139999999992,1.2608850516117591,39.705882352941174,-3418.36
10,1,both,vwap_slope,200,none,atr1.5,1564,33081.13999999999,1.2776531962505688,39.514066496163686,-3418.36
10,1,both,vwap_slope,200,none,atr2.0,1564,31758.639999999992,1.2665533262932043,39.514066496163686,-3418.3599999999997
10,1,both,vwap_slope,200,none,atr2.5,1564,32554.139999999992,1.2732300344603753,39.514066496163686,-3418.3599999999997
10,1,both,vwap_slope,200,adx,rr1.0,1015,5736.399999999994,1.0876712496255585,53.69458128078818,-2303.640000000001
10,1,both,vwap_slope,200,adx,rr1.5,1015,8266.899999999992,1.1108987995633215,46.206896551724135,-2665.2000000000003
10,1,both,vwap_slope,200,adx,rr2.0,1015,11138.89999999999,1.1418946823474503,42.66009852216749,-3418.3599999999997
