rr,or_minutes,offset_ticks,direction,bias,max_or_points,trades,net,pf,win,maxdd
1.0,30,1,short,vwap,90,43,516.1799999999997,1.2186925390840158,53.48837209302325,-1026.16
1.0,30,1,short,vwap,130,93,3497.6800000000003,1.6039208373477547,59.13978494623656,-1372.6799999999985
1.0,30,1,short,vwap,180,147,2488.2199999999984,1.1877748832547987,54.421768707483,-1888.3999999999978
1.0,30,1,short,vwap,250,190,5129.4,1.2776379502401602,54.736842105263165,-1781.3799999999974
1.0,30,1,short,vwap_slope,0,190,8145.4,1.4602331733567173,56.315789473684205,-2087.639999999992
1.0,30,1,short,vwap_slope,90,36,411.35999999999973,1.1945590071512358,50.0,-772.6600000000001
1.0,30,1,short,vwap_slope,130,87,4896.620000000001,2.083764187191246,60.91954022988506,-664.0599999999959
1.0,30,1,short,vwap_slope,180,137,4298.119999999999,1.3902096251441232,56.20437956204379,-1370.7599999999948
1.0,30,1,short,vwap_slope,250,178,6682.779999999999,1.42099646459683,56.17977528089888,-1826.479999999994
1.0,30,2,both,none,0,521,11822.959999999995,1.229159373973935,56.62188099808061,-3478.3199999999797
1.0,30,2,both,none,90,122,1837.2199999999993,1.265745372071293,55.73770491803278,-1182.9600000000003
1.0,30,2,both,none,130,263,7837.379999999999,1.460354568020741,58.55513307984791,-850.2599999999948
1.0,30,2,both,none,180,399,4216.239999999996,1.1213910111272594,55.388471177944865,-2454.5999999999913
1.0,30,2,both,none,250,488,9043.879999999996,1.1961078876575724,56.14754098360656,-2697.839999999991
1.0,30,2,both,vwap,0,452,9032.519999999997,1.2009836774691398,57.07964601769911,-3639.7999999999956
1.0,30,2,both,vwap,90,103,1705.279999999999,1.3109804579506745,57.28155339805825,-1093.6800000000003
1.0,30,2,both,vwap,130,227,6986.519999999998,1.491011213844558,59.91189427312775,-944.1999999999989
1.0,30,2,both,vwap,180,345,4003.699999999997,1.1361722129370577,56.231884057971016,-2172.019999999984
1.0,30,2,both,vwap,250,423,6167.479999999996,1.153551068250839,56.50118203309693,-2578.3399999999965
1.0,30,2,both,vwap_slope,0,408,10274.079999999998,1.2659560753948804,56.86274509803921,-3602.319999999996
1.0,30,2,both,vwap_slope,90,84,331.33999999999924,1.0630003004179231,51.19047619047619,-1152.5600000000004
1.0,30,2,both,vwap_slope,130,199,8229.74,1.7187420307068864,59.798994974874375,-897.4399999999932
1.0,30,2,both,vwap_slope,180,311,6644.859999999997,1.2665873373762917,56.27009646302251,-2019.4999999999945
1.0,30,2,both,vwap_slope,250,382,8350.319999999996,1.2426195632782777,56.54450261780105,-2540.859999999997
1.0,30,2,long,none,0,365,8575.399999999998,1.2696307159045457,58.63013698630137,-1971.659999999998
1.0,30,2,long,none,90,92,974.4199999999994,1.1893879613612952,56.52173913043478,-955.6600000000001
1.0,30,2,long,none,130,192,4585.419999999998,1.3817378679249683,58.854166666666664,-917.6400000000001
1.0,30,2,long,none,180,291,4437.159999999997,1.2020034817825558,57.388316151202744,-1840.4000000000003
1.0,30,2,long,none,250,345,5805.199999999997,1.198049932109253,57.971014492753625,-1951.4199999999983
1.0,30,2,long,vwap,0,248,3320.4799999999977,1.1397876713309143,59.2741935483871,-2879.6399999999976
1.0,30,2,long,vwap,90,60,1442.0999999999997,1.4844919570505164,61.66666666666667,-525.1600000000001
1.0,30,2,long,vwap,130,134,3733.34,1.4511872649399116,61.19402985074627,-916.1800000000001
1.0,30,2,long,vwap,180,198,1766.4799999999982,1.1106545259560308,58.080808080808076,-2545.0399999999886
1.0,30,2,long,vwap,250,233,1291.5799999999979,1.0601034562349225,58.36909871244635,-2517.58
1.0,30,2,long,vwap_slope,0,218,2379.179999999998,1.11473071425678,57.798165137614674,-3380.8999999999924
1.0,30,2,long,vwap_slope,90,48,173.97999999999956,1.0580072550745516,54.166666666666664,-727.6200000000001
1.0,30,2,long,vwap_slope,130,112,3573.619999999999,1.5275650299684078,59.82142857142857,-712.4399999999994
1.0,30,2,long,vwap_slope,180,174,2592.739999999998,1.1888100786484124,56.896551724137936,-1944.619999999987
1.0,30,2,long,vwap_slope,250,204,1917.5399999999981,1.1044902345218715,57.35294117647059,-2228.179999999999
1.0,30,2,short,none,0,336,5015.859999999998,1.1445487796583986,51.488095238095234,-3001.9999999999945
1.0,30,2,short,none,90,81,544.0599999999994,1.1105228944053953,50.617283950617285,-1065.2600000000002
1.0,30,2,short,none,130,170,5092.199999999999,1.4680012572674284,55.294117647058826,-1158.859999999997
1.0,30,2,short,none,180,257,2337.819999999998,1.1023800598387021,50.19455252918288,-1793.5199999999998
1.0,30,2,short,none,250,317,5290.919999999997,1.1732458064778082,51.419558359621455,-2784.659999999998
1.0,30,2,short,vwap,0,204,5712.039999999999,1.2695907365646855,54.41176470588235,-2000.0599999999904
1.0,30,2,short,vwap,90,43,263.1799999999997,1.1049763864956292,51.162790697674424,-1289.16
1.0,30,2,short,vwap,130,93,3253.1800000000003,1.5463525886913123,58.06451612903226,-1379.1799999999985
1.0,30,2,short,vwap,180,147,2237.2199999999984,1.166486825988144,53.74149659863946,-1895.399999999998
1.0,30,2,short,vwap,250,190,4875.9,1.2610730773308305,54.21052631578947,-1788.8799999999978
1.0,30,2,short,vwap_slope,0,190,7894.9,1.4412121388245889,55.78947368421052,-2097.139999999992
1.0,30,2,short,vwap_slope,90,36,157.35999999999967,1.0696264700937146,47.22222222222222,-1034.16
1.0,30,2,short,vwap_slope,130,87,4656.120000000001,1.995663330767257,59.77011494252874,-669.0599999999959
1.0,30,2,short,vwap_slope,180,137,4052.119999999999,1.362001993989444,55.47445255474452,-1378.7599999999961
1.0,30,2,short,vwap_slope,250,178,6432.779999999999,1.4003981087964863,55.61797752808989,-1836.479999999994
1.0,30,4,both,none,0,521,11429.459999999995,1.219881962247773,56.4299424184261,-3661.3199999999797
1.0,30,4,both,none,90,122,1715.2199999999991,1.2447007330093904,55.73770491803278,-1335.9600000000003
1.0,30,4,both,none,130,263,7556.879999999998,1.4388967295663226,58.174904942965775,-998.2599999999948
1.0,30,4,both,none,180,399,3859.739999999996,1.1101430929350715,55.13784461152882,-2616.6799999999876
1.0,30,4,both,none,250,488,8668.379999999996,1.186472515440099,55.942622950819676,-2860.839999999991
1.0,30,4,both,vwap,0,452,8768.019999999997,1.1936793694831989,56.85840707964602,-3661.7999999999956
1.0,30,4,both,vwap,90,103,1716.279999999999,1.3087634207420629,57.28155339805825,-1110.6800000000003
1.0,30,4,both,vwap,130,227,6829.019999999998,1.4746633785312933,59.471365638766514,-953.1999999999989
1.0,30,4,both,vwap,180,345,3780.199999999997,1.127446901619569,55.94202898550724,-2202.019999999984
1.0,30,4,both,vwap,250,423,5915.979999999996,1.1461461120210275,56.26477541371159,-2597.3399999999965
1.0,30,4,both,vwap_slope,0,408,10022.579999999998,1.2574994758845215,56.372549019607845,-3621.319999999996
1.0,30,4,both,vwap_slope,90,84,324.33999999999924,1.0608166387903426,50.0,-1170.5600000000004
1.0,30,4,both,vwap_slope,130,199,8078.24,1.6971704935972336,58.79396984924623,-915.4399999999932
1.0,30,4,both,vwap_slope,180,311,6435.359999999997,1.2558321294458032,55.62700964630225,-2042.4999999999945
1.0,30,4,both,vwap_slope,250,382,8110.819999999996,1.2337727393781062,56.02094240837696,-2556.859999999997
1.0,30,4,long,none,0,365,8321.399999999998,1.2595472037558146,58.082191780821915,-1984.659999999998
1.0,30,4,long,none,90,92,830.4199999999994,1.1591806534223783,55.434782608695656,-970.6600000000001
1.0,30,4,long,none,130,192,4430.419999999998,1.3646154124701464,57.8125,-1029.679999999993
1.0,30,4,long,none,180,291,4218.159999999997,1.190197919174812,56.70103092783505,-1863.4000000000003
1.0,30,4,long,none,250,345,5565.199999999997,1.188269330827225,57.391304347826086,-1965.4199999999983
1.0,30,4,long,vwap,0,248,3228.4799999999977,1.1349079728452403,58.87096774193549,-2896.6399999999976
1.0,30,4,long,vwap,90,60,1450.0999999999997,1.4807195045946995,61.66666666666667,-533.1600000000001
1.0,30,4,long,vwap,130,134,3726.34,1.4454296820835506,60.447761194029844,-925.1800000000001
1.0,30,4,long,vwap,180,198,1706.4799999999982,1.1059388533513448,57.57575757575758,-2591.0399999999886
1.0,30,4,long,vwap,250,233,1208.5799999999979,1.0557990204769079,57.93991416309014,-2552.58
1.0,30,4,long,vwap_slope,0,218,2290.179999999998,1.1095934069194415,56.88073394495413,-3405.8999999999924
1.0,30,4,long,vwap_slope,90,48,165.97999999999956,1.0545983250110202,52.083333333333336,-741.6200000000001
1.0,30,4,long,vwap_slope,130,112,3564.619999999999,1.5201713757044588,58.03571428571429,-719.4399999999994
1.0,30,4,long,vwap_slope,180,174,2536.739999999998,1.1829998311929464,55.74712643678161,-1990.619999999987
1.0,30,4,long,vwap_slope,250,204,1839.5399999999981,1.0994165384016736,56.372549019607845,-2242.179999999999
1.0,30,4,short,none,0,336,4818.359999999998,1.1378165854930993,51.488095238095234,-3017.9999999999945
1.0,30,4,short,none,90,81,549.0599999999995,1.1100188354105718,50.617283950617285,-1078.2600000000002
1.0,30,4,short,none,130,170,4952.699999999999,1.4499288682327163,55.294117647058826,-1171.859999999997
1.0,30,4,short,none,180,257,2163.319999999998,1.09388301381087,50.19455252918288,-1811.5199999999998
1.0,30,4,short,none,250,317,5104.419999999997,1.1657873471530056,51.419558359621455,-2800.659999999998
1.0,30,4,short,vwap,0,204,5539.539999999999,1.259587006825736,54.41176470588235,-2020.0599999999904
1.0,30,4,short,vwap,90,43,266.1799999999997,1.1047111768500897,51.162790697674424,-1306.16
1.0,30,4,short,vwap,130,93,3102.6800000000003,1.515278940305845,58.06451612903226,-1392.1799999999985
1.0,30,4,short,vwap,180,147,2073.7199999999984,1.1530102222268135,53.74149659863946,-1909.399999999998
1.0,30,4,short,vwap,250,190,4707.4,1.2501224736163659,54.21052631578947,-1803.8799999999978
1.0,30,4,short,vwap_slope,0,190,7732.4,1.4289662625390689,55.78947368421052,-2116.139999999992
1.0,30,4,short,vwap_slope,90,36,158.35999999999967,1.0690605566361109,47.22222222222222,-1048.16
1.0,30,4,short,vwap_slope,130,87,4513.620000000001,1.9533668469077394,59.77011494252874,-679.0599999999959
1.0,30,4,short,vwap_slope,180,137,3898.619999999999,1.3452354808087392,55.47445255474452,-1394.7599999999961
1.0,30,4,short,vwap_slope,250,178,6271.279999999999,1.3873082690421665,55.61797752808989,-1856.479999999994
1.0,60,0,both,none,0,505,8571.799999999996,1.1845427422761292,52.67326732673268,-5524.339999999989
1.0,60,0,both,none,90,49,-1134.7600000000004,0.6373943108395699,40.816326530612244,-1579.4000000000003
1.0,60,0,both,none,130,155,1861.2999999999986,1.1938951114222376,52.903225806451616,-1292.8200000000004
1.0,60,0,both,none,180,286,2709.8599999999988,1.1333534768179332,52.09790209790209,-4547.899999999996
1.0,60,0,both,none,250,408,7727.079999999996,1.2431270974883313,52.450980392156865,-4885.339999999993
1.0,60,0,both,vwap,0,419,9193.939999999999,1.2415100544911601,53.699284009546545,-5031.01999999999
1.0,60,0,both,vwap,90,42,-370.0800000000003,0.8479089952656497,47.61904761904761,-786.7600000000003
1.0,60,0,both,vwap,130,130,1980.7999999999988,1.2409245821403465,54.61538461538461,-1152.6200000000001
1.0,60,0,both,vwap,180,236,3592.359999999998,1.2223352767153126,53.38983050847458,-3859.4999999999927
1.0,60,0,both,vwap,250,335,7176.5999999999985,1.2788417379060173,53.13432835820896,-4435.599999999996
1.0,60,0,both,vwap_slope,0,381,10640.559999999998,1.313521986634766,55.38057742782152,-2365.419999999982
1.0,60,0,both,vwap_slope,90,33,-522.9200000000002,0.7478153513763768,42.42424242424242,-942.3000000000002
1.0,60,0,both,vwap_slope,130,111,2539.8600000000006,1.3897726610049324,55.85585585585585,-891.5999999999967
1.0,60,0,both,vwap_slope,180,215,6497.399999999998,1.4999899961985554,56.27906976744186,-1303.6999999999935
1.0,60,0,both,vwap_slope,250,302,9141.519999999999,1.421794571289886,55.960264900662246,-1795.0599999999904
1.0,60,0,long,none,0,319,7032.939999999998,1.2995657048223974,56.739811912225704,-2995.7999999999965
1.0,60,0,long,none,90,33,670.0799999999998,1.5192888916443215,63.63636363636363,-378.46000000000004
1.0,60,0,long,none,130,105,875.2999999999992,1.147275082866421,57.14285714285714,-1360.8800000000006
1.0,60,0,long,none,180,199,2672.239999999998,1.228501262116662,56.78391959798995,-2458.7400000000002
1.0,60,0,long,none,250,262,3328.1199999999976,1.188836574873158,55.72519083969466,-2487.0600000000004
1.0,60,0,long,vwap,0,232,4357.319999999998,1.2460547729539195,56.46551724137932,-2567.499999999999
1.0,60,0,long,vwap,90,22,669.2199999999999,1.7562491524657593,63.63636363636363,-388.22
1.0,60,0,long,vwap,130,73,1216.9799999999993,1.2833507180509252,60.273972602739725,-1000.7
1.0,60,0,long,vwap,180,144,1409.9399999999987,1.1581781588176296,56.25,-2511.0600000000004
1.0,60,0,long,vwap,250,186,1253.3599999999985,1.0954602023205475,54.83870967741935,-2301.7200000000003
1.0,60,0,long,vwap_slope,0,209,3255.3399999999983,1.2009613034019715,56.45933014354066,-1942.339999999997
1.0,60,0,long,vwap_slope,90,16,774.1599999999999,2.6932633420822394,68.75,-329.98
1.0,60,0,long,vwap_slope,130,61,1478.8599999999994,1.455838927829459,60.65573770491803,-644.44
1.0,60,0,long,vwap_slope,180,131,2740.559999999999,1.3759238429672713,58.01526717557252,-1382.6399999999983
1.0,60,0,long,vwap_slope,250,171,1204.4599999999987,1.1013215562565721,56.14035087719298,-2680.4799999999977
1.0,60,0,short,none,0,277,6339.519999999998,1.2226963758162932,49.458483754512635,-2329.4
1.0,60,0,short,none,90,32,-1407.1800000000003,0.43876232411218546,31.25,-1427.0200000000002
1.0,60,0,short,none,130,91,1923.6599999999992,1.3346776157834306,50.54945054945055,-721.6800000000001
1.0,60,0,short,none,180,151,3558.76,1.3052507702547846,49.00662251655629,-1199.4
1.0,60,0,short,none,250,226,7512.759999999999,1.4052819423945038,50.0,-1761.3999999999985
1.0,60,0,short,vwap,0,187,4836.619999999999,1.2375571100333889,50.26737967914438,-3702.1199999999967
1.0,60,0,short,vwap,90,20,-1039.3000000000002,0.3287736702058952,30.0,-943.6200000000001
1.0,60,0,short,vwap,130,57,763.8199999999995,1.1945195711411623,47.368421052631575,-837.2
1.0,60,0,short,vwap,180,92,2182.42,1.3012819273915004,48.91304347826087,-1933.8200000000002
1.0,60,0,short,vwap,250,149,5923.24,1.4698180133761436,51.006711409395976,-2394.799999999999
1.0,60,0,short,vwap_slope,0,172,7385.219999999999,1.416304208126737,54.06976744186046,-2062.6399999999867
1.0,60,0,short,vwap_slope,90,17,-1297.0800000000002,0.1975302531614244,17.647058823529413,-1241.38
1.0,60,0,short,vwap_slope,130,50,1060.9999999999995,1.3242665036674817,50.0,-1025.68
1.0,60,0,short,vwap_slope,180,84,3756.84,1.65853325059686,53.57142857142857,-746.46
1.0,60,0,short,vwap_slope,250,131,7937.0599999999995,1.81111081588731,55.72519083969466,-1559.9199999999983
1.0,60,1,both,none,0,505,8430.299999999996,1.1808616948562018,52.67326732673268,-5558.33999999999
1.0,60,1,both,none,90,49,-1149.2600000000004,0.6353824287110243,40.816326530612244,-1594.9000000000003
1.0,60,1,both,none,130,155,1832.2999999999986,1.1897769243357341,52.903225806451616,-1310.8200000000004
1.0,60,1,both,none,180,286,2636.8599999999988,1.1291320027345901,52.09790209790209,-4579.399999999996
1.0,60,1,both,none,250,408,7623.079999999996,1.238840294187497,52.450980392156865,-4910.339999999994
1.0,60,1,both,vwap,0,419,9078.939999999999,1.2376588809462232,53.699284009546545,-5059.51999999999
1.0,60,1,both,vwap,90,42,-380.5800000000003,0.8446789754640286,47.61904761904761,-795.7600000000003
1.0,60,1,both,vwap,130,130,1959.2999999999988,1.2369836205165672,54.61538461538461,-1160.6200000000001
1.0,60,1,both,vwap,180,236,3535.359999999998,1.2177361442147203,53.38983050847458,-3885.4999999999927
1.0,60,1,both,vwap,250,335,7093.5999999999985,1.274449174903701,53.13432835820896,-4459.099999999996
1.0,60,1,both,vwap_slope,0,381,10543.059999999998,1.3095864667173684,55.38057742782152,-2395.919999999982
1.0,60,1,both,vwap_slope,90,33,-531.4200000000002,0.745556747232543,42.42424242424242,-950.8000000000002
1.0,60,1,both,vwap_slope,130,111,2523.8600000000006,1.385101071751178,55.85585585585585,-898.5999999999967
1.0,60,1,both,vwap_slope,180,215,6452.899999999998,1.4940374656626008,56.27906976744186,-1315.1999999999935
1.0,60,1,both,vwap_slope,250,302,9072.019999999999,1.4167992898990716,55.960264900662246,-1813.0599999999904
1.0,60,1,long,none,0,319,6922.439999999998,1.2937080383145405,56.739811912225704,-3009.2999999999965
1.0,60,1,long,none,90,33,665.0799999999998,1.511647228974982,63.63636363636363,-381.46000000000004
1.0,60,1,long,none,130,105,847.7999999999992,1.1418484807923974,57.14285714285714,-1385.3800000000006
1.0,60,1,long,none,180,199,2605.239999999998,1.2216350309324657,56.78391959798995,-2472.7400000000002
1.0,60,1,long,none,250,262,3239.1199999999976,1.1829666040419489,55.72519083969466,-2499.56
1.0,60,1,long,vwap,0,232,4271.319999999998,1.2402690181377982,56.46551724137932,-2582.499999999999
1.0,60,1,long,vwap,90,22,668.2199999999999,1.7500336730570643,63.63636363636363,-390.72
1.0,60,1,long,vwap,130,73,1201.9799999999993,1.278367562460051,60.273972602739725,-1005.7
1.0,60,1,long,vwap,180,144,1359.4399999999987,1.1517550557483045,56.25,-2523.0600000000004
1.0,60,1,long,vwap,250,186,1186.3599999999985,1.0899598564112207,54.83870967741935,-2315.7200000000003
1.0,60,1,long,vwap_slope,0,209,3178.3399999999983,1.1954657774683672,56.45933014354066,-1951.839999999997
1.0,60,1,long,vwap_slope,90,16,775.6599999999999,2.683655307141306,68.75,-331.98
1.0,60,1,long,vwap_slope,130,61,1467.8599999999994,1.449951873854322,60.65573770491803,-647.94
1.0,60,1,long,vwap_slope,180,131,2698.059999999999,1.3682001173628835,58.01526717557252,-1389.1399999999983
1.0,60,1,long,vwap_slope,250,171,1142.4599999999987,1.0956914314431696,56.14035087719298,-2695.9799999999977
1.0,60,1,short,none,0,277,6295.019999999998,1.2203899436685792,49.458483754512635,-2339.9
1.0,60,1,short,none,90,32,-1420.6800000000003,0.4373054285917983,31.25,-1439.5200000000002
