rr,or_minutes,offset_ticks,direction,net1,pf1,tr1,net2,pf2,tr2,min_net,sum_net,n_pos
2.0,2,4,both,2005.0599999999986,1.1318043175304355,256,1418.9199999999987,1.0669892150253144,267,1418.9199999999987,3423.9799999999973,2
2.0,2,4,long,-1028.2600000000014,0.9254303711729274,224,1295.279999999998,1.0741756259470374,228,-1028.2600000000014,267.01999999999657,1
2.0,2,4,short,666.7599999999984,1.0489543349358739,226,-1704.6800000000017,0.911355306783814,232,-1704.6800000000017,-1037.9200000000033,1
2.0,2,8,both,1570.0599999999981,1.0979382600841356,256,814.9199999999987,1.0369774438137243,267,814.9199999999987,2384.979999999997,2
2.0,2,8,long,-313.5200000000011,0.977694204562756,223,1091.2799999999982,1.0606878940086215,228,-313.5200000000011,777.759999999997,1
2.0,2,8,short,1333.7599999999986,1.0953669356107298,226,-2133.4400000000005,0.8927459321739075,231,-2133.4400000000005,-799.6800000000019,1
2.0,3,0,both,2053.059999999998,1.1188257832259707,256,3021.4199999999973,1.1375162939390184,267,2053.059999999998,5074.479999999996,2
2.0,3,0,long,2447.959999999999,1.174134612238278,221,934.2399999999984,1.0509348561160097,224,934.2399999999984,3382.1999999999975,2
2.0,3,0,short,659.4799999999983,1.0430911010747292,223,-2042.2000000000003,0.8991294967440095,230,-2042.2000000000003,-1382.720000000002,1
2.0,3,1,both,2060.0599999999977,1.118140319084267,256,3033.9199999999973,1.1370652445960803,267,2060.0599999999977,5093.979999999995,2
2.0,3,1,long,2741.4399999999987,1.1963306878420554,219,916.7399999999984,1.0496088609129317,224,916.7399999999984,3658.179999999997,2
2.0,3,1,short,127.9799999999986,1.008182707492823,223,-2046.2000000000005,0.8996678477179363,230,-2046.2000000000005,-1918.2200000000018,1
2.0,3,2,both,2082.559999999998,1.118348118134444,256,2102.4199999999973,1.092965401846909,267,2082.559999999998,4184.979999999996,2
2.0,3,2,long,2508.9399999999987,1.1769273839930836,219,329.2399999999984,1.0175063966088933,224,329.2399999999984,2838.179999999997,2
2.0,3,2,short,132.97999999999854,1.0084250940838075,223,-2078.7000000000007,0.8985456600657329,230,-2078.7000000000007,-1945.720000000002,1
2.0,3,3,both,2105.059999999998,1.1185521840012613,256,2016.4199999999976,1.088509038683035,267,2016.4199999999976,4121.479999999996,2
2.0,3,3,long,2515.4399999999987,1.1757068255924092,219,839.2399999999984,1.0447902823809447,224,839.2399999999984,3354.679999999997,2
2.0,3,3,short,137.97999999999854,1.0086631130197836,223,-2082.2000000000007,0.8991023784741403,230,-2082.2000000000007,-1944.220000000002,1
2.0,3,4,both,2219.5599999999986,1.1244101955869343,256,1752.9199999999976,1.0763830184042231,267,1752.9199999999976,3972.479999999996,2
2.0,3,4,long,2089.4399999999987,1.143867534785339,219,627.7399999999984,1.033254048556187,224,627.7399999999984,2717.179999999997,2
2.0,3,4,short,606.2199999999984,1.038218190804737,222,-2347.2000000000003,0.8870711040204458,230,-2347.2000000000003,-1740.9800000000018,1
2.0,3,8,both,1863.559999999998,1.1001031348703292,256,1239.4199999999976,1.052235987882323,267,1239.4199999999976,3102.9799999999955,2
2.0,3,8,long,3004.9399999999982,1.204300943678442,219,909.2399999999984,1.0472925528428894,224,909.2399999999984,3914.1799999999967,2
2.0,3,8,short,751.2199999999983,1.045856203852014,222,-3095.460000000001,0.8558591196186861,229,-3095.460000000001,-2344.2400000000025,1
2.0,5,0,both,3440.0599999999977,1.171137387096068,256,664.9199999999983,1.0260012466458268,267,664.9199999999983,4104.979999999996,2
2.0,5,0,long,2494.1399999999985,1.1582381356609655,214,-620.3200000000019,0.9697550938814912,218,-620.3200000000019,1873.8199999999965,1
2.0,5,0,short,1560.4399999999985,1.0894320032736633,219,-4532.280000000001,0.8020279956703941,222,-4532.280000000001,-2971.840000000002,1
2.0,5,1,both,3101.5599999999977,1.152202140554228,256,118.91999999999825,1.004589627411175,267,118.91999999999825,3220.479999999996,2
2.0,5,1,long,2358.6399999999985,1.148440725412601,214,-669.320000000002,0.9675754757198773,218,-669.320000000002,1689.3199999999965,1
2.0,5,1,short,1536.9399999999982,1.087354228689453,219,-5089.280000000001,0.7807669675480592,222,-5089.280000000001,-3552.3400000000024,1
2.0,5,2,both,3109.5599999999977,1.1514133097010748,256,-206.58000000000175,0.9921064818706619,267,-206.58000000000175,2902.979999999996,1
2.0,5,2,long,2359.6399999999985,1.1473215233371665,214,-1017.320000000002,0.9512594300344862,218,-1017.320000000002,1342.3199999999965,1
2.0,5,2,short,1533.9399999999982,1.086500343420923,219,-4881.780000000001,0.7902635271513994,222,-4881.780000000001,-3347.8400000000024,1
2.0,5,3,both,2380.0599999999977,1.1136290287159094,256,-325.08000000000175,0.9876560086394267,267,-325.08000000000175,2054.979999999996,1
2.0,5,3,long,1623.139999999998,1.0990056372839054,214,-476.820000000002,0.977049922026915,218,-476.820000000002,1146.319999999996,1
2.0,5,3,short,1530.939999999998,1.0856597401347552,219,-4916.280000000001,0.7900866419703746,222,-4916.280000000001,-3385.340000000003,1
2.0,5,4,both,2474.0599999999977,1.1176351440020842,256,-359.58000000000175,0.9864307283360716,267,-359.58000000000175,2114.479999999996,1
2.0,5,4,long,1618.139999999998,1.097927126250914,214,-408.320000000002,0.9803740995022387,218,-408.320000000002,1209.819999999996,1
2.0,5,4,short,1391.6799999999982,1.077287216909355,218,-4950.780000000001,0.7899142475956397,222,-4950.780000000001,-3559.100000000002,1
2.0,5,8,both,1389.0599999999977,1.063016323653101,256,-387.58000000000175,0.9856379190360752,267,-387.58000000000175,1001.4799999999959,1
2.0,5,8,long,2131.139999999998,1.1268937544508142,214,439.919999999998,1.0211747581787933,217,439.919999999998,2571.059999999996,2
2.0,5,8,short,970.6799999999982,1.0519126296772865,218,-5683.040000000001,0.7629476870147303,221,-5683.040000000001,-4712.360000000002,1
2.0,10,0,both,4834.559999999998,1.1953392302731851,256,423.91999999999825,1.0143044852349181,267,423.91999999999825,5258.479999999996,2
2.0,10,0,long,4089.779999999999,1.2319045205101948,203,3035.099999999999,1.151241685718671,210,3035.099999999999,7124.879999999997,2
2.0,10,0,short,4675.759999999999,1.2415247627243486,201,-1520.400000000002,0.9363462655973417,210,-1520.400000000002,3155.3599999999974,1
2.0,10,1,both,3824.0599999999977,1.1515542788840325,256,-519.0800000000017,0.9826749262379345,267,-519.0800000000017,3304.979999999996,1
2.0,10,1,long,4069.779999999999,1.2293722862720875,203,2964.099999999999,1.1469203286463168,210,2964.099999999999,7033.879999999997,2
2.0,10,1,short,3680.7599999999984,1.1857791219307343,201,-2436.400000000002,0.899246207465805,210,-2436.400000000002,1244.3599999999965,1
2.0,10,2,both,3814.0599999999977,1.15030612470089,256,-708.0800000000017,0.9764848879339261,267,-708.0800000000017,3105.979999999996,1
2.0,10,2,long,4049.779999999999,1.2268705512749698,203,2768.0999999999985,1.136481430715496,210,2768.0999999999985,6817.879999999997,2
2.0,10,2,short,3715.7599999999984,1.1867538911248974,201,-2473.400000000002,0.8982253838253498,210,-2473.400000000002,1242.3599999999965,1
2.0,10,3,both,3804.0599999999977,1.1490719593953824,256,-863.5800000000017,0.9714634097983624,267,-863.5800000000017,2940.479999999996,1
2.0,10,3,long,4029.779999999999,1.2243987677997477,203,2605.5999999999985,1.1277951510823547,210,2605.5999999999985,6635.379999999997,2
2.0,10,3,short,3721.7599999999984,1.1859990924338162,201,-2510.400000000002,0.8972146749143867,210,-2510.400000000002,1211.3599999999965,1
2.0,10,4,both,3546.0599999999977,1.1381871831802624,256,-935.0800000000017,0.969253876803755,267,-935.0800000000017,2610.979999999996,1
2.0,10,4,long,4009.779999999999,1.2219564011642003,203,2310.5999999999985,1.112733532005082,210,2310.5999999999985,6320.379999999997,2
2.0,10,4,short,3504.2599999999984,1.1743581221272097,201,-2532.900000000002,0.8967436900280554,210,-2532.900000000002,971.3599999999965,1
2.0,10,8,both,3780.0599999999977,1.1446274066881077,256,-770.5800000000017,0.9750162110286871,267,-770.5800000000017,3009.479999999996,1
2.0,10,8,long,3605.2599999999984,1.1963715550307257,201,2503.5999999999995,1.121331486577256,210,2503.5999999999995,6108.859999999998,2
2.0,10,8,short,3176.4999999999986,1.1552461113940329,200,-1916.160000000002,0.9221729322514268,209,-1916.160000000002,1260.3399999999967,1
2.0,15,0,both,9566.559999999998,1.3820486770052594,256,699.4199999999983,1.022889761166539,267,699.4199999999983,10265.979999999996,2
2.0,15,0,long,6084.419999999998,1.3645985139022045,192,3934.5599999999986,1.1981399452498498,206,3934.5599999999986,10018.979999999996,2
2.0,15,0,short,3121.6799999999985,1.1543675868023449,193,650.4599999999982,1.0290175106128983,196,650.4599999999982,3772.1399999999967,2
2.0,15,1,both,9273.059999999998,1.3684514174142537,256,-178.08000000000175,0.9942487604864522,267,-178.08000000000175,9094.979999999996,1
2.0,15,1,long,5775.919999999998,1.3442042847352575,192,3057.559999999998,1.151216732971573,206,3057.559999999998,8833.479999999996,2
2.0,15,1,short,2980.6799999999985,1.1466373590044319,193,616.9599999999982,1.0273983796160602,196,616.9599999999982,3597.6399999999967,2
2.0,15,2,both,9247.059999999998,1.3655663771251108,256,-370.08000000000175,0.9881019513082768,267,-370.08000000000175,8876.979999999996,1
2.0,15,2,long,5734.919999999998,1.3398873940615175,192,2866.059999999998,1.1410829191837237,206,2866.059999999998,8600.979999999996,2
2.0,15,2,short,2992.6799999999985,1.1466864818340272,193,583.4599999999982,1.025793850784169,196,583.4599999999982,3576.1399999999967,2
2.0,15,3,both,9166.559999999998,1.3605665182164264,256,-807.0800000000017,0.9742439086658897,267,-807.0800000000017,8359.479999999996,1
2.0,15,3,long,5639.419999999998,1.3324051752085104,192,2695.559999999998,1.132072365519957,206,2695.559999999998,8334.979999999996,2
2.0,15,3,short,2975.6799999999985,1.1451134991524385,193,283.9599999999982,1.0124473652141819,196,283.9599999999982,3259.6399999999967,2
2.0,15,4,both,8890.059999999998,1.3479453749017625,256,-897.0800000000017,0.971500677950163,267,-897.0800000000017,7992.979999999996,1
2.0,15,4,long,5595.919999999998,1.3280525266737007,192,2566.559999999998,1.1251677642872744,206,2566.559999999998,8162.479999999996,2
2.0,15,4,short,2735.1799999999985,1.1328700271746261,193,261.9599999999982,1.0114386219857685,196,261.9599999999982,2997.1399999999967,2
2.0,15,8,both,9162.559999999998,1.3534131093515687,256,-468.84000000000196,0.9851813548800636,266,-468.84000000000196,8693.719999999996,1
2.0,15,8,long,5426.4,1.317166032887915,190,2838.559999999998,1.1380003714287645,206,2838.559999999998,8264.959999999997,2
2.0,15,8,short,2417.6799999999985,1.1151914680327566,193,1248.6799999999982,1.0557287203656094,193,1248.6799999999982,3666.359999999997,2
2.0,30,0,both,7921.5599999999995,1.2991333637946214,256,5026.899999999998,1.171285947935123,265,5026.899999999998,12948.459999999997,2
2.0,30,0,long,4935.539999999999,1.3162056399532562,179,2190.359999999998,1.1221125681683108,186,2190.359999999998,7125.899999999997,2
2.0,30,0,short,2282.699999999999,1.122321225709374,170,3266.66,1.1669550906925747,166,2282.699999999999,5549.359999999999,2
2.0,30,1,both,7290.0599999999995,1.2741427937515521,256,4475.899999999998,1.15196496171932,265,4475.899999999998,11765.959999999997,2
2.0,30,1,long,4777.039999999999,1.3046457287457651,179,2089.359999999998,1.1160483486649235,186,2089.359999999998,6866.399999999997,2
2.0,30,1,short,1760.699999999999,1.093943982558977,170,2781.66,1.141667727691735,166,1760.699999999999,4542.359999999999,2
2.0,30,2,both,6993.0599999999995,1.2618858767090977,256,3955.399999999998,1.1338137284752525,265,3955.399999999998,10948.459999999997,2
2.0,30,2,long,4696.539999999999,1.2981430414203583,179,1988.3599999999979,1.1100290959879846,186,1988.3599999999979,6684.899999999997,2
2.0,30,2,short,1495.199999999999,1.079436759796244,170,2327.159999999999,1.1181053689333686,166,1495.199999999999,3822.359999999998,2
2.0,30,3,both,6907.5599999999995,1.2576178896961208,256,3770.399999999998,1.1271014175192566,265,3770.399999999998,10677.959999999997,2
2.0,30,3,long,4616.039999999999,1.2916951029012538,179,1887.3599999999979,1.1040543118343469,186,1887.3599999999979,6503.399999999997,2
2.0,30,3,short,1441.199999999999,1.0762417857040831,170,2208.159999999999,1.1116749523342313,166,1441.199999999999,3649.359999999998,2
2.0,30,4,both,6822.0599999999995,1.253384935948626,256,3652.399999999998,1.1226862799896808,265,3652.399999999998,10474.459999999997,2
2.0,30,4,long,4535.539999999999,1.2853010999296735,179,1786.3599999999979,1.0981222116881413,186,1786.3599999999979,6321.899999999997,2
2.0,30,4,short,1387.199999999999,1.0730739083162657,170,2156.159999999999,1.1086659174180147,166,1387.199999999999,3543.359999999998,2
2.0,30,8,both,6742.0599999999995,1.2495168476036318,256,3259.6399999999976,1.1091896961779384,264,3259.6399999999976,10001.699999999997,2
2.0,30,8,long,4978.279999999999,1.3176613070982905,178,2280.3599999999988,1.1262118297162005,186,2280.3599999999988,7258.639999999998,2
2.0,30,8,short,991.4399999999989,1.0518406505493394,169,966.1399999999985,1.0488520422352179,164,966.1399999999985,1957.5799999999974,2
2.0,60,0,both,4665.739999999998,1.196058113081326,249,4413.059999999998,1.1824896660893898,256,4413.059999999998,9078.799999999996,2
2.0,60,0,long,2726.0999999999985,1.2211931985992153,160,4036.3399999999992,1.3527165449972824,159,2726.0999999999985,6762.439999999998,2
2.0,60,0,short,3121.619999999999,1.2057590546323167,137,3156.8999999999996,1.208969351956047,140,3121.619999999999,6278.519999999999,2
2.0,60,1,both,4544.739999999998,1.1902779766495257,249,4154.559999999998,1.1712124858647164,256,4154.559999999998,8699.299999999996,2
2.0,60,1,long,2640.5999999999985,1.213398717635821,160,3951.3399999999992,1.343966266176166,159,2640.5999999999985,6591.939999999998,2
2.0,60,1,short,3061.6199999999985,1.2010818521792694,137,2970.8999999999996,1.19601491109425,140,2970.8999999999996,6032.519999999999,2
2.0,60,2,both,4209.739999999998,1.1756126171900743,249,4022.5599999999977,1.1652075772983324,256,4022.5599999999977,8232.299999999996,2
2.0,60,2,long,2555.0999999999985,1.2056663489896584,160,3866.3399999999992,1.3352827626396384,159,2555.0999999999985,6421.439999999998,2
2.0,60,2,short,2787.6199999999985,1.182432998434579,137,2911.3999999999996,1.1914638958305932,140,2787.6199999999985,5699.019999999999,2
2.0,60,3,both,4086.239999999998,1.1698426117815466,249,3890.5599999999977,1.1592434690923852,256,3890.5599999999977,7976.799999999996,2
2.0,60,3,long,2469.5999999999985,1.1979915435098762,160,3781.3399999999992,1.326665272928009,159,2469.5999999999985,6250.939999999998,2
2.0,60,3,short,2725.1199999999985,1.1777089145300141,137,2851.8999999999996,1.1869424142112681,140,2725.1199999999985,5577.019999999999,2
2.0,60,4,both,3962.739999999998,1.1641125331725366,249,3758.5599999999977,1.153319746827594,256,3758.5599999999977,7721.299999999996,2
2.0,60,4,long,2384.0999999999985,1.1903737525213083,160,3696.3399999999992,1.3181130471153004,159,2384.0999999999985,6080.439999999998,2
2.0,60,4,short,2662.6199999999985,1.1730182907018145,137,2792.3999999999996,1.1824501796798432,140,2662.6199999999985,5455.019999999999,2
2.0,60,8,both,4142.239999999998,1.1721129946507618,249,4584.799999999999,1.1895265968880728,255,4142.239999999998,8727.039999999997,2
2.0,60,8,long,2123.8399999999992,1.1680051133091591,159,4309.84,1.3786926096843468,159,2123.8399999999992,6433.679999999999,2
2.0,60,8,short,2862.8599999999988,1.1888711641709115,136,2753.119999999999,1.185429250340803,137,2753.119999999999,5615.979999999998,2
2.5,1,0,both,2402.5599999999986,1.2171947010336492,256,-1728.5800000000022,0.9068131853913988,267,-1728.5800000000022,673.9799999999964,1
2.5,1,0,long,-839.4400000000012,0.9213773389454913,231,-2296.8800000000006,0.8609431417231118,237,-2296.8800000000006,-3136.3200000000015,0
2.5,1,0,short,890.5999999999988,1.085572081940121,235,-4312.560000000001,0.7561762178298431,244,-4312.560000000001,-3421.9600000000028,1
2.5,1,1,both,2891.0599999999986,1.2604722820358043,256,-1375.0800000000022,0.9261965130283755,267,-1375.0800000000022,1515.9799999999964,1
2.5,1,1,long,-550.4600000000008,0.9483189529719935,229,-2316.3800000000006,0.8611018167732218,237,-2316.3800000000006,-2866.8400000000015,0
2.5,1,1,short,962.3399999999989,1.0914523237979028,234,-3738.560000000001,0.7886443606234113,244,-3738.560000000001,-2776.220000000002,1
2.5,1,2,both,2933.5599999999986,1.2603258554593215,256,-1638.5800000000022,0.913286036796466,267,-1638.5800000000022,1294.9799999999964,1
2.5,1,2,long,224.03999999999905,1.0211680404539734,229,-2340.8800000000006,0.8610243994533308,237,-2340.8800000000006,-2116.8400000000015,1
2.5,1,2,short,968.3399999999989,1.0906145778356708,234,-3954.560000000001,0.7793458088894196,244,-3954.560000000001,-2986.220000000002,1
2.5,1,3,both,3077.559999999999,1.2697413513537203,256,-1394.5800000000022,0.9266546333520566,267,-1394.5800000000022,1682.9799999999968,1
2.5,1,3,long,323.03999999999905,1.0301459142879539,229,-2230.640000000002,0.867822385293267,236,-2230.640000000002,-1907.600000000003,1
2.5,1,3,short,962.8399999999992,1.0887318544076559,234,-4043.060000000001,0.7768634632175115,244,-4043.060000000001,-3080.2200000000016,1
2.5,1,4,both,3283.059999999999,1.2847391947656819,256,-913.5800000000024,0.9520723295582123,267,-913.5800000000024,2369.479999999997,1
2.5,1,4,long,45.03999999999883,1.004110381633968,229,-1890.640000000002,0.8876965387790986,236,-1890.640000000002,-1845.600000000003,1
2.5,1,4,short,647.3399999999992,1.0582632801108853,234,-3922.3200000000015,0.7839832399650172,243,-3922.3200000000015,-3274.9800000000023,1
2.5,1,8,both,4098.559999999999,1.3413452729556228,256,-2869.580000000001,0.8588730222118177,267,-2869.580000000001,1228.9799999999977,1
2.5,1,8,long,1358.2799999999988,1.121348892807942,228,-2211.640000000002,0.8737113549231467,236,-2211.640000000002,-853.3600000000033,1
2.5,1,8,short,313.57999999999936,1.0264890928258639,233,-4631.080000000002,0.7548001372375439,242,-4631.080000000002,-4317.500000000003,1
2.5,2,0,both,2442.0599999999977,1.15693948531283,256,90.91999999999825,1.004158346467281,267,90.91999999999825,2532.979999999996,2
2.5,2,0,long,278.25999999999885,1.0202951275939633,226,387.77999999999827,1.0213127530264239,228,278.25999999999885,666.0399999999971,2
2.5,2,0,short,500.5199999999985,1.0355516789239885,227,-3138.1800000000017,0.8425626402205803,232,-3138.1800000000017,-2637.660000000003,1
2.5,2,1,both,2121.5599999999977,1.1339854214848057,256,-442.58000000000175,0.9800587540889059,267,-442.58000000000175,1678.979999999996,1
2.5,2,1,long,-509.26000000000147,0.9636065048923903,224,46.779999999998154,1.0025371542869659,228,-509.26000000000147,-462.4800000000033,1
2.5,2,1,short,251.51999999999862,1.0176021543603684,227,-3402.6800000000017,0.8312800419682638,232,-3402.6800000000017,-3151.160000000003,1
2.5,2,2,both,1939.059999999998,1.1206746118181536,256,-873.0800000000017,0.9611159804466486,267,-873.0800000000017,1065.9799999999962,1
2.5,2,2,long,-732.7600000000014,0.9484367633295567,224,-444.22000000000173,0.976203842783157,228,-732.7600000000014,-1176.9800000000032,0
2.5,2,2,short,392.5199999999986,1.0272499691067047,227,-3322.6800000000017,0.8357863148343272,232,-3322.6800000000017,-2930.160000000003,1
2.5,2,3,both,1981.559999999998,1.122399664963068,256,-896.0800000000017,0.960410772256791,267,-896.0800000000017,1085.4799999999962,1
2.5,2,3,long,-912.2600000000014,0.9365114935729247,224,239.27999999999827,1.012855890241386,228,-912.2600000000014,-672.9800000000031,1
2.5,2,3,short,702.7599999999986,1.04869139620895,226,-3506.1800000000017,0.8285055510284735,232,-3506.1800000000017,-2803.420000000003,1
2.5,2,4,both,2001.059999999998,1.1222935494989843,256,-1308.0800000000017,0.9429500520745197,267,-1308.0800000000017,692.9799999999962,1
2.5,2,4,long,-780.7600000000016,0.9460807062905382,224,-323.7200000000017,0.9828271811368475,228,-780.7600000000016,-1104.4800000000032,0
2.5,2,4,short,1079.2599999999982,1.0745335009184955,226,-3529.6800000000017,0.8287258180660662,232,-3529.6800000000017,-2450.4200000000037,1
2.5,2,8,both,2161.5599999999977,1.1270122196289687,256,-1963.0800000000013,0.9171579454657323,267,-1963.0800000000013,198.47999999999638,1
2.5,2,8,long,494.97999999999877,1.033692828787227,223,-304.22000000000156,0.9842440162790768,228,-304.22000000000156,190.7599999999972,1
2.5,2,8,short,986.7599999999984,1.0654363150460553,226,-4762.9400000000005,0.7771394507913215,231,-4762.9400000000005,-3776.180000000002,1
2.5,3,0,both,3329.0599999999977,1.1822291217579508,256,1362.9199999999985,1.0581692718469808,267,1362.9199999999985,4691.979999999996,2
2.5,3,0,long,2662.459999999999,1.178037380052826,221,15.239999999998531,1.0007815480805915,224,15.239999999998531,2677.6999999999975,2
2.5,3,0,short,1268.479999999998,1.07820478200343,223,-3967.7000000000003,0.8162136973763073,230,-3967.7000000000003,-2699.220000000002,1
2.5,3,1,both,3177.5599999999977,1.1724282760753837,256,819.4199999999983,1.034492483734964,267,819.4199999999983,3996.979999999996,2
2.5,3,1,long,2550.4399999999987,1.170843459365027,219,-25.26000000000147,0.9987142918221628,224,-25.26000000000147,2525.179999999997,1
2.5,3,1,short,1280.4799999999982,1.0782188426973425,223,-4872.7,0.7782604501139481,230,-4872.7,-3592.2200000000016,1
2.5,3,2,both,2975.0599999999977,1.15944763095076,256,792.4199999999983,1.0331092678540688,267,792.4199999999983,3767.479999999996,2
2.5,3,2,long,1781.9399999999987,1.1165047401111472,219,-119.76000000000147,0.9939497611933962,224,-119.76000000000147,1662.179999999997,1
2.5,3,2,short,1267.4799999999982,1.0767194197922876,223,-4519.200000000001,0.7941645335543873,230,-4519.200000000001,-3251.7200000000025,1
2.5,3,3,both,2996.0599999999977,1.1591191053818992,256,549.4199999999983,1.0227876010763783,267,549.4199999999983,3545.479999999996,2
2.5,3,3,long,1764.9399999999987,1.1142910798122063,219,562.7399999999985,1.0285191277933021,224,562.7399999999985,2327.679999999997,2
2.5,3,3,short,1276.4799999999982,1.0765666875406377,223,-4764.200000000001,0.784568050847764,230,-4764.200000000001,-3487.7200000000025,1
2.5,3,4,both,3109.0599999999977,1.1642893000005279,256,130.41999999999825,1.005344924248137,267,130.41999999999825,3239.479999999996,2
2.5,3,4,long,1747.9399999999987,1.1121193072482356,219,255.73999999999842,1.0128589975271542,224,255.73999999999842,2003.679999999997,2
2.5,3,4,short,1578.2199999999982,1.0946033268395026,222,-4796.200000000001,0.7846740659796515,230,-4796.200000000001,-3217.9800000000023,1
2.5,3,8,both,3197.0599999999986,1.1631003275209415,256,-153.58000000000175,0.9938787044440177,267,-153.58000000000175,3043.479999999997,1
2.5,3,8,long,2926.4399999999987,1.1861685952936833,219,-641.7600000000016,0.9686820458564805,224,-641.7600000000016,2284.679999999997,1
2.5,3,8,short,1252.7199999999984,1.0722768666946678,222,-5417.460000000001,0.7640312600453514,229,-5417.460000000001,-4164.7400000000025,1
2.5,5,0,both,3704.059999999998,1.1746122435895618,256,610.4199999999983,1.0232804176302959,267,610.4199999999983,4314.479999999996,2
2.5,5,0,long,3135.639999999998,1.1914733292705708,214,321.679999999998,1.0154880060395906,218,321.679999999998,3457.319999999996,2
2.5,5,0,short,2146.4399999999987,1.1176001341221404,219,-4761.780000000001,0.7965572930017945,222,-4761.780000000001,-2615.340000000002,1
2.5,5,1,both,3703.559999999998,1.1732209072166486,256,553.4199999999983,1.0209731588134487,267,553.4199999999983,4256.979999999996,2
2.5,5,1,long,3119.639999999998,1.188955946378774,214,251.17999999999802,1.0120152383722265,218,251.17999999999802,3370.819999999996,2
2.5,5,1,short,2526.4399999999987,1.138164190972439,219,-4810.280000000001,0.7957742592046949,222,-4810.280000000001,-2283.840000000002,1
2.5,5,2,both,3497.5599999999986,1.1618581318721997,256,496.41999999999825,1.0186946930149288,267,496.41999999999825,3993.979999999997,2
2.5,5,2,long,2001.639999999998,1.1179892246206806,214,80.17999999999824,1.0038107242086973,218,80.17999999999824,2081.819999999996,2
2.5,5,2,short,2422.4399999999987,1.131438046519098,219,-4572.780000000001,0.8063858074350072,222,-4572.780000000001,-2150.340000000002,1
2.5,5,3,both,3493.0599999999986,1.1603991312054291,256,37.919999999998254,1.0014129198704527,267,37.919999999998254,3530.979999999997,2
2.5,5,3,long,1975.139999999998,1.1154978334727006,214,-400.82000000000176,0.981175849557081,218,-400.82000000000176,1574.3199999999963,1
2.5,5,3,short,2418.9399999999982,1.1302271143992015,219,-4617.780000000001,0.8056918423714631,222,-4617.780000000001,-2198.8400000000024,1
2.5,5,4,both,3076.0599999999986,1.1397142182333486,256,-411.5800000000015,0.9848236232004828,267,-411.5800000000015,2664.479999999997,1
2.5,5,4,long,1634.139999999998,1.0948009003573582,214,-750.3200000000018,0.9650018704352745,218,-750.3200000000018,883.8199999999963,1
2.5,5,4,short,2203.6799999999985,1.1176799793229109,218,-4662.780000000001,0.8050085435629706,222,-4662.780000000001,-2459.100000000002,1
2.5,5,8,both,2859.0599999999986,1.1260008461579138,256,-983.0800000000017,0.9645970150113721,267,-983.0800000000017,1875.9799999999968,1
2.5,5,8,long,2673.139999999998,1.1540370222682186,214,-18.08000000000186,0.9991528100185839,217,-18.08000000000186,2655.0599999999963,1
2.5,5,8,short,2542.6799999999985,1.1328130876269271,218,-5568.040000000001,0.7732973195694955,221,-5568.040000000001,-3025.3600000000024,1
2.5,10,0,both,5581.059999999998,1.219200345626645,256,-811.0800000000017,0.9734308727048304,267,-811.0800000000017,4769.979999999996,1
2.5,10,0,long,3989.779999999999,1.2215640955299332,203,2185.0999999999985,1.1063109313773667,210,2185.0999999999985,6174.879999999997,2
2.5,10,0,short,3969.2599999999984,1.1966463807347718,201,-1004.4000000000019,0.9590591262196861,210,-1004.4000000000019,2964.8599999999965,1
2.5,10,1,both,5526.059999999998,1.2158027101964308,256,-1148.0800000000017,0.9625809033800645,267,-1148.0800000000017,4377.979999999996,1
2.5,10,1,long,3934.779999999999,1.2171771027892944,203,1845.5999999999985,1.0893196779148677,210,1845.5999999999985,5780.379999999997,2
2.5,10,1,short,3933.2599999999984,1.1937350817101147,201,-1044.900000000002,0.9576224787017362,210,-1044.900000000002,2888.3599999999965,1
2.5,10,2,both,5433.059999999998,1.2109680425581488,256,-1242.5800000000017,0.9597038022892601,267,-1242.5800000000017,4190.479999999996,1
2.5,10,2,long,3823.779999999999,1.2097711585366515,203,1727.5999999999985,1.0831702120079763,210,1727.5999999999985,5551.379999999997,2
2.5,10,2,short,3221.2599999999984,1.1563794358949457,201,-1085.400000000002,0.9562002087087894,210,-1085.400000000002,2135.8599999999965,1
2.5,10,3,both,5138.059999999998,1.1983883547627323,256,-1337.0800000000017,0.9568553880427197,267,-1337.0800000000017,3800.979999999996,1
2.5,10,3,long,3510.779999999999,1.1914395894178686,203,1414.0999999999985,1.0677223064567265,210,1414.0999999999985,4924.879999999997,2
2.5,10,3,short,3200.2599999999984,1.1544750687840897,201,-1125.900000000002,0.9547921014866925,210,-1125.900000000002,2074.3599999999965,1
2.5,10,4,both,5095.059999999998,1.1956252639662126,256,-1431.5800000000017,0.9540355879198856,267,-1431.5800000000017,3663.479999999996,1
2.5,10,4,long,3449.779999999999,1.186986634752245,203,1311.0999999999985,1.0624627800725095,210,1311.0999999999985,4760.879999999997,2
2.5,10,4,short,3203.7599999999984,1.1539492083323315,201,-1151.900000000002,0.953950598134517,210,-1151.900000000002,2051.8599999999965,1
2.5,10,8,both,4901.059999999998,1.1852531106341773,256,-1904.5800000000017,0.9398643571171469,267,-1904.5800000000017,2996.479999999996,1
2.5,10,8,long,3404.7599999999984,1.1822787900332243,201,1470.0999999999985,1.0695531302456998,210,1470.0999999999985,4874.859999999997,2
2.5,10,8,short,2612.9999999999986,1.123389980336935,200,-1122.660000000002,0.9554441653073612,209,-1122.660000000002,1490.3399999999967,1
