or_minutes,offset_ticks,direction,bias,max_or_points,regime,target,trades,net,pf,win,maxdd,seg1,seg2,seg3,seg4,seg5,min_seg,n_pos,min_seg_trades
60,0,long,none,200,none,rr2.0,989,15856.639999999992,1.2899042930284637,55.71284125379171,-3229.179999999993,1563.5599999999986,4652.0599999999995,5348.439999999999,4060.3599999999988,232.21999999999866,232.21999999999866,5,147
5,1,both,vwap_slope,200,none,atr1.0,1650,19509.99999999999,1.1671761640893603,31.75757575757576,-3228.5600000000013,293.91999999999837,231.65999999999826,2906.7799999999975,4918.159999999998,10034.96,231.65999999999826,5,316
15,2,both,none,130,adx,rr3.0,1020,14629.199999999992,1.185571325822971,41.66666666666667,-3483.060000000143,291.8199999999989,5039.079999999998,5694.719999999998,2203.9999999999977,231.60000000000036,231.60000000000036,5,135
30,0,long,vwap_slope,130,adx,rr3.0,340,9423.399999999998,1.4769723688672702,54.41176470588235,-1066.94,230.35999999999945,2897.92,539.5599999999996,3522.08,2159.8600000000006,230.35999999999945,5,36
30,1,long,vwap_slope,130,adx,atr1.0,340,9623.399999999998,1.4837897213410618,54.41176470588235,-1072.44,230.35999999999945,2855.92,469.0599999999996,3849.58,2152.8600000000006,230.35999999999945,5,36
5,1,long,vwap_slope,130,none,atr1.0,830,6492.299999999994,1.115953267920042,32.65060240963855,-2813.79999999999,914.2199999999991,230.3599999999991,2018.8799999999987,1973.9599999999991,1118.6399999999987,230.3599999999991,5,139
15,2,both,none,130,adx,atr2.5,1020,15456.699999999992,1.1953070310884994,41.37254901960784,-3566.060000000163,438.31999999999914,5075.579999999998,5488.719999999998,2423.9999999999977,229.10000000000036,229.10000000000036,5,135
15,2,both,none,130,adx,atr2.0,1020,15311.699999999992,1.1934748470189482,41.37254901960784,-3566.0600000001577,258.3199999999989,5075.579999999998,5496.719999999998,2450.9999999999977,229.10000000000036,229.10000000000036,5,135
10,0,long,vwap_slope,200,none,rr2.5,800,7334.999999999995,1.1296158528935172,41.25,-2839.5399999999963,226.5599999999991,812.2999999999986,2207.8199999999993,1842.3999999999985,2245.919999999999,226.5599999999991,5,142
30,0,short,vwap_slope,200,none,rr1.5,622,6596.719999999994,1.1355428209801328,46.141479099678456,-2996.499999999962,2179.2199999999993,708.839999999999,419.87999999999874,3063.5599999999995,225.21999999999912,225.21999999999912,5,97
15,1,long,none,200,none,rr2.5,1392,12700.919999999987,1.1233356237786285,44.4683908045977,-4556.259999999986,224.77999999999838,3568.119999999998,998.5999999999976,3490.5399999999977,4418.879999999997,224.77999999999838,5,263
60,2,long,vwap_slope,0,adx,atr1.0,424,11387.239999999996,1.4125246614775222,59.43396226415094,-1978.74,224.43999999999937,1133.4999999999995,1962.8999999999994,3295.2000000000007,4302.780000000001,224.43999999999937,5,65
60,0,both,vwap_slope,0,none,rr3.0,1299,18741.23999999999,1.1956775455765916,52.96381832178599,-4264.600000000026,224.2999999999986,3876.779999999998,4741.819999999998,5824.399999999998,4073.9399999999996,224.2999999999986,5,253
5,2,both,vwap_slope,0,adx,atr2.5,1058,16625.579999999994,1.2112095041342263,32.04158790170133,-2917.000000000001,223.2999999999986,884.5999999999987,4225.439999999999,1827.6200000000003,7107.599999999999,223.2999999999986,5,185
10,0,both,vwap_slope,130,none,rr3.0,1478,30195.779999999988,1.2975814481903336,40.054127198917456,-3685.379999999994,222.4199999999986,1981.7599999999977,5264.819999999998,9723.82,13002.96,222.4199999999986,5,246
60,2,long,vwap_slope,0,adx,rr2.5,424,12099.239999999998,1.4383182303293245,59.43396226415094,-1740.2400000000002,220.4399999999996,1371.9999999999995,2102.3999999999996,2870.7000000000007,5064.280000000001,220.4399999999996,5,65
30,1,long,none,200,none,rr1.0,1222,12631.219999999992,1.1623737129623155,55.319148936170215,-2328.039999999998,218.81999999999857,1052.7799999999982,3028.499999999998,4137.759999999998,4193.359999999998,218.81999999999857,5,211
30,2,long,none,200,none,rr2.5,1221,12809.95999999999,1.1505960613070132,50.61425061425061,-3225.03999999999,213.81999999999852,3141.779999999998,3627.4999999999977,4391.499999999998,1435.359999999998,213.81999999999852,5,211
30,2,both,vwap_slope,200,none,atr2.5,1303,16587.27999999999,1.1678590424778317,47.966231772831925,-3730.8800000002593,2384.0599999999986,2628.5999999999976,3411.199999999998,7618.859999999998,212.11999999999807,212.11999999999807,5,212
30,2,both,vwap_slope,200,none,atr2.0,1303,16478.27999999999,1.1667559902818063,47.966231772831925,-3730.8800000002575,2269.5599999999986,2857.0999999999976,3403.699999999998,7402.859999999997,212.11999999999807,212.11999999999807,5,212
30,2,long,vwap_slope,130,adx,atr1.0,340,9675.399999999998,1.4892753259677896,54.70588235294118,-1077.94,211.85999999999945,2813.92,667.0599999999996,3796.08,2128.8600000000006,211.85999999999945,5,36
15,0,long,none,200,none,rr2.5,1394,13735.93999999999,1.1342550736343815,44.47632711621234,-4504.259999999986,211.2999999999986,4016.119999999998,1377.0999999999976,3573.0399999999977,4558.379999999997,211.2999999999986,5,263
30,2,both,vwap_slope,200,none,atr1.5,1303,16209.77999999999,1.1640388387714142,47.966231772831925,-3731.880000000254,2030.0599999999986,2926.0999999999976,3190.199999999998,7457.359999999998,211.11999999999807,211.11999999999807,5,212
15,2,long,none,0,none,rr2.5,1423,17852.97999999999,1.1657351461577123,45.11595221363317,-3930.439999999993,666.3199999999986,5295.899999999998,211.11999999999762,2924.0599999999977,8755.579999999998,211.11999999999762,5,281
10,1,long,none,130,none,rr3.0,1379,8121.03999999999,1.0849002320030376,39.59390862944163,-4934.419999999996,210.9199999999989,1027.3799999999978,383.3599999999976,4543.839999999997,1955.539999999998,210.9199999999989,5,229
15,1,long,vwap_slope,0,adx,rr2.0,491,8587.159999999996,1.221583314496393,46.84317718940937,-2343.0999999999967,210.5399999999995,1885.3799999999992,1028.3199999999993,1790.1199999999992,2807.08,210.5399999999995,5,82
15,0,long,none,0,adx,atr1.0,906,12398.059999999994,1.168205809760937,44.03973509933775,-4206.53999999999,444.7399999999989,4075.8599999999988,210.37999999999852,1757.2999999999986,5360.0999999999985,210.37999999999852,5,160
60,0,both,none,130,none,rr1.5,1010,9112.599999999991,1.1609344888582456,50.89108910891089,-2039.6599999999871,1079.939999999999,4437.839999999998,1418.9599999999984,1966.3999999999987,209.45999999999924,209.45999999999924,5,96
60,0,long,none,200,none,atr1.0,979,15950.539999999994,1.2918169610350645,55.566905005107245,-3229.179999999993,1905.4599999999987,3926.7199999999993,4614.639999999999,3292.3199999999997,209.15999999999872,209.15999999999872,5,141
60,0,long,none,200,none,atr2.5,979,16210.039999999994,1.2965645433356383,55.566905005107245,-3229.179999999995,1722.9599999999987,4040.2199999999993,5047.639999999999,3401.8199999999997,209.15999999999872,209.15999999999872,5,141
60,0,long,none,200,none,atr2.0,979,16201.539999999994,1.296409034859512,55.566905005107245,-3229.179999999995,1722.9599999999987,4040.2199999999993,5039.139999999999,3401.8199999999997,209.15999999999872,209.15999999999872,5,141
60,0,long,none,200,none,atr1.5,979,15988.039999999994,1.2925030278415055,55.566905005107245,-3229.179999999995,1722.9599999999987,4040.2199999999993,4825.639999999999,3401.8199999999997,209.15999999999872,209.15999999999872,5,141
15,1,long,vwap_slope,0,none,rr2.5,793,15439.179999999991,1.2606518397864968,45.90163934426229,-2343.1000000000117,207.9399999999991,2854.0199999999986,2521.539999999999,4286.5999999999985,5569.08,207.9399999999991,5,152
5,0,long,vwap_slope,200,adx,atr1.0,532,11768.819999999996,1.3271093861178311,34.02255639097744,-1699.9000000000003,205.19999999999936,1594.3999999999992,2741.42,1498.4999999999989,4072.540000000001,205.19999999999936,5,79
30,1,short,vwap_slope,200,none,rr1.5,622,6457.719999999994,1.131923743217624,46.141479099678456,-3065.499999999962,2164.7199999999993,666.839999999999,375.87999999999874,3048.0599999999995,202.21999999999912,202.21999999999912,5,97
15,2,both,vwap_slope,0,adx,atr1.5,989,24277.139999999992,1.2865725870708435,44.38827098078868,-4054.36,202.0999999999991,5754.459999999999,1866.5999999999983,6214.519999999999,8756.48,202.0999999999991,5,171
60,1,long,none,130,none,rr2.0,694,9714.439999999997,1.2894400003813735,55.04322766570605,-1348.8799999999865,1177.8199999999993,3140.08,2731.4400000000005,2463.2199999999993,201.87999999999977,201.87999999999977,5,63
30,2,both,vwap_slope,200,none,rr3.0,1314,16739.639999999992,1.1689884059750093,48.02130898021309,-3492.1600000000926,2135.9199999999987,3469.7199999999975,3630.2999999999975,7302.239999999998,201.459999999998,201.459999999998,5,221
15,0,long,vwap_slope,0,adx,rr2.0,492,8704.919999999996,1.225762412248806,46.7479674796748,-2331.5999999999967,200.79999999999927,1908.3799999999992,1096.3199999999993,1805.1199999999992,2828.58,200.79999999999927,5,82
5,2,both,vwap_slope,200,adx,atr1.5,1057,14567.319999999992,1.1862047156167963,32.07190160832545,-2784.260000000001,199.53999999999883,725.0999999999985,4374.939999999999,2138.6200000000003,4831.099999999999,199.53999999999883,5,185
10,1,short,vwap_slope,0,adx,atr2.5,519,14495.439999999997,1.31949478376403,39.884393063583815,-2539.9,198.35999999999945,2359.8999999999996,2013.979999999999,4096.660000000001,4597.5,198.35999999999945,5,86
10,1,short,vwap_slope,200,adx,atr2.5,514,16619.139999999996,1.3842915143025347,40.27237354085603,-2539.9,198.35999999999945,2359.8999999999996,2013.979999999999,4905.64,5489.48,198.35999999999945,5,86
10,1,both,vwap_slope,130,none,rr2.5,1478,26355.27999999999,1.2602682665300442,40.66305818673884,-3899.379999999997,197.41999999999848,1312.2599999999977,4339.319999999998,8613.319999999998,11892.96,197.41999999999848,5,246
60,0,both,vwap_slope,0,none,atr1.0,1288,17419.37999999999,1.1826113811824328,52.95031055900621,-4384.599999999988,194.9399999999987,3129.9399999999987,4710.479999999998,5261.039999999997,3542.5999999999985,194.9399999999987,5,244
30,1,long,none,200,none,rr2.5,1222,13035.71999999999,1.1534540257826194,50.49099836333879,-3193.03999999999,194.81999999999852,3293.779999999998,3514.9999999999977,4461.2599999999975,1570.859999999998,194.81999999999852,5,211
15,2,short,none,130,adx,atr2.0,758,12248.079999999993,1.2086478589544234,39.44591029023747,-3100.6599999999926,194.77999999999918,7130.520000000001,2093.9599999999987,942.9399999999988,1629.259999999999,194.77999999999918,5,101
15,2,short,none,130,none,atr2.5,1182,20765.819999999992,1.2397953857637491,39.34010152284264,-4780.900000000029,193.39999999999867,7853.299999999999,2339.1799999999985,2476.5199999999977,5983.259999999998,193.39999999999867,5,176
10,0,short,vwap_slope,200,adx,atr2.5,514,16945.139999999996,1.394266305435316,40.07782101167315,-2530.4,193.35999999999945,2429.8999999999996,2089.979999999999,4994.64,5563.48,193.35999999999945,5,86
10,0,short,vwap_slope,0,adx,atr2.5,519,14825.939999999997,1.3287485154591812,39.691714836223504,-2530.4,193.35999999999945,2429.8999999999996,2089.979999999999,4187.160000000001,4673.5,193.35999999999945,5,86
60,2,both,vwap_slope,0,adx,atr2.0,829,16270.039999999995,1.2467186649869015,54.40289505428226,-2637.799999999997,192.1199999999992,3460.499999999999,1279.4799999999987,2733.4,8437.66,192.1199999999992,5,141
15,1,long,none,130,none,rr1.5,1260,9268.099999999991,1.1160422264942529,47.14285714285714,-3999.879999999989,803.1799999999987,2028.399999999998,190.85999999999774,2457.959999999998,3787.699999999998,190.85999999999774,5,195
30,2,long,none,200,none,rr2.0,1221,12892.959999999988,1.151845804364806,50.778050778050776,-3225.03999999999,189.81999999999846,3288.279999999998,2757.9999999999986,4447.499999999998,2209.359999999998,189.81999999999846,5,211
10,2,both,vwap_slope,130,adx,rr1.0,947,7440.219999999994,1.1346374685719476,53.95987328405492,-2412.2400000000007,736.9399999999995,189.65999999999917,635.7599999999989,3915.9999999999986,2395.5999999999985,189.65999999999917,5,135
60,0,long,vwap_slope,130,none,rr2.0,397,8864.719999999998,1.488822619885259,58.18639798488665,-766.1999999999989,938.7599999999991,1919.0999999999992,1972.6399999999994,3844.58,189.63999999999976,189.63999999999976,5,39
15,1,long,vwap_slope,0,none,atr2.5,785,16993.599999999995,1.2857162072189003,45.22292993630573,-2343.100000000024,189.35999999999922,2014.199999999999,3235.479999999999,5206.799999999999,6899.5199999999995,189.35999999999922,5,145
15,1,long,vwap_slope,0,none,atr2.0,785,16362.099999999997,1.2750986932807864,45.22292993630573,-2343.100000000022,189.35999999999922,2014.199999999999,3227.479999999999,5206.799999999999,6275.0199999999995,189.35999999999922,5,145
15,1,long,vwap_slope,0,none,atr1.5,785,15757.099999999997,1.2649267282252692,45.22292993630573,-2343.100000000013,189.35999999999922,1788.199999999999,3043.979999999999,5635.799999999999,5651.0199999999995,189.35999999999922,5,145
60,1,long,vwap_slope,0,adx,rr2.0,424,12080.739999999998,1.4389838872258427,59.43396226415094,-1726.1,188.4399999999996,1416.9999999999995,2285.3999999999996,3005.7000000000007,4704.780000000001,188.4399999999996,5,65
15,1,both,vwap_slope,200,none,rr2.5,1502,28849.51999999999,1.2517204528495751,44.14114513981358,-3113.4400000000896,184.73999999999864,4049.4599999999973,4467.899999999998,8188.559999999998,11958.86,184.73999999999864,5,286
30,2,short,vwap_slope,200,adx,atr1.0,409,6984.8399999999965,1.1977854320117884,44.74327628361858,-3245.4999999999727,2221.9799999999996,3062.4799999999996,183.6399999999992,1115.239999999999,594.0199999999995,183.6399999999992,5,52
30,0,short,vwap_slope,200,none,atr1.0,619,8202.439999999995,1.1644779558824885,44.103392568659125,-4542.499999999962,1752.9399999999991,2469.779999999999,181.83999999999878,2259.499999999999,503.91999999999916,181.83999999999878,5,92
15,0,long,vwap_slope,0,none,rr3.0,794,16082.939999999997,1.2714378105858948,45.46599496221663,-2331.6000000000186,180.69999999999916,2367.5199999999986,2711.0399999999986,5003.0999999999985,5820.58,180.69999999999916,5,152
60,0,long,vwap_slope,0,adx,rr1.5,424,11779.239999999996,1.4299614104812228,59.66981132075472,-1717.1,179.4399999999995,1511.9999999999995,2190.3999999999996,3013.2000000000007,4413.780000000001,179.4399999999995,5,65
5,2,long,vwap_slope,130,adx,atr1.5,518,8953.179999999997,1.257387561585772,33.78378378378378,-1666.14,533.6799999999994,178.37999999999943,3114.6600000000008,401.7399999999991,3105.460000000001,178.37999999999943,5,71
5,2,long,vwap_slope,130,adx,atr2.5,518,8998.179999999997,1.2586812293408447,33.78378378378378,-1666.14,523.6799999999994,178.37999999999943,3169.6600000000008,401.7399999999991,3105.460000000001,178.37999999999943,5,71
5,2,long,vwap_slope,130,adx,atr2.0,518,8998.179999999997,1.2586812293408447,33.78378378378378,-1666.14,523.6799999999994,178.37999999999943,3169.6600000000008,401.7399999999991,3105.460000000001,178.37999999999943,5,71
30,1,long,vwap_slope,130,adx,rr3.0,340,9217.399999999998,1.4633791983591145,54.41176470588235,-1072.44,177.35999999999945,2855.92,500.5599999999996,3478.58,2139.3600000000006,177.35999999999945,5,36
60,1,both,none,130,none,rr1.5,1009,8379.339999999993,1.1470104010156097,50.74331020812686,-2174.159999999987,875.6799999999992,4331.339999999998,1294.4599999999984,1704.3999999999987,173.45999999999913,173.45999999999913,5,96
5,0,long,none,200,none,atr1.5,1550,12566.999999999987,1.118646663306884,32.516129032258064,-2551.0999999999804,172.97999999999865,2813.0399999999977,5256.839999999997,1506.2599999999989,2921.9399999999987,172.97999999999865,5,294
15,1,short,vwap_slope,130,none,rr2.5,647,16879.219999999998,1.36622892187898,42.19474497681608,-2910.9999999999945,172.5399999999994,2974.8399999999992,2943.699999999999,3764.379999999999,7023.76,172.5399999999994,5,101
60,2,long,vwap_slope,0,adx,rr2.0,424,11888.239999999998,1.4306743496724,59.43396226415094,-1740.2400000000002,172.4399999999996,1371.9999999999995,2252.8999999999996,2959.2000000000007,4662.280000000001,172.4399999999996,5,65
15,0,both,none,130,none,atr2.5,1608,28108.579999999987,1.2422025118643003,41.16915422885572,-2946.5999999999967,171.53999999999837,5876.779999999997,8537.239999999998,6220.0999999999985,5724.66,171.53999999999837,5,241
60,1,long,vwap_slope,130,none,rr2.0,397,8908.719999999998,1.4929619706260904,57.68261964735516,-769.6999999999989,865.7599999999991,1868.5999999999992,2200.1399999999994,3805.58,168.63999999999976,168.63999999999976,5,39
30,0,long,vwap_slope,200,adx,atr1.0,431,6846.059999999998,1.212772715603755,52.66821345707656,-2437.1000000000004,166.9199999999994,296.5399999999993,1044.7599999999995,3353.959999999999,1431.9199999999994,166.9199999999994,5,67
60,2,long,none,130,none,rr2.0,693,9437.679999999997,1.2800611538032396,55.12265512265512,-1388.3799999999865,1145.3199999999993,3059.82,2674.4400000000005,2391.2199999999993,166.87999999999977,166.87999999999977,5,63
5,0,long,vwap_slope,130,adx,atr1.0,518,9100.179999999997,1.2661917431879663,33.59073359073359,-1644.14,166.67999999999932,272.8799999999994,3024.1600000000008,717.7399999999993,3260.960000000001,166.67999999999932,5,71
10,0,long,vwap_slope,200,none,rr3.0,800,8706.999999999996,1.153355647721981,40.875,-2850.719999999993,319.5599999999991,166.2999999999986,2421.819999999999,2911.899999999999,2887.42,166.2999999999986,5,142
10,2,both,vwap_slope,200,adx,atr2.5,1014,23329.139999999992,1.2871253325508991,40.53254437869823,-3431.86,166.25999999999857,2142.4799999999987,3819.0999999999985,7310.319999999999,7518.719999999999,166.25999999999857,5,172
15,2,both,none,130,none,atr1.0,1608,27933.079999999987,1.2388971676915963,41.66666666666667,-2975.0999999999967,165.5399999999982,6348.279999999997,7205.739999999997,6232.0999999999985,6756.66,165.5399999999982,5,241
30,2,long,vwap_slope,130,adx,rr3.0,340,9287.399999999998,1.4696545530307017,54.70588235294118,-1077.94,164.35999999999945,2813.92,697.5599999999997,3435.08,2118.8600000000006,164.35999999999945,5,36
5,0,long,none,200,none,atr2.0,1550,14153.999999999993,1.133629734419164,32.516129032258064,-2460.1000000000004,163.97999999999865,3182.5399999999977,5544.839999999997,1445.2599999999989,3921.4399999999982,163.97999999999865,5,294
5,0,long,none,200,none,atr2.5,1550,15309.999999999993,1.1445436790983046,32.516129032258064,-2460.1000000000004,163.97999999999865,3217.5399999999977,5563.339999999997,1445.2599999999989,5025.439999999999,163.97999999999865,5,294
10,0,short,vwap_slope,130,none,atr2.0,722,22708.72,1.4341842115527423,38.22714681440444,-2936.7000000000007,163.85999999999922,2848.1999999999994,2788.719999999999,5811.640000000001,9289.02,163.85999999999922,5,127
5,1,long,vwap_slope,200,adx,atr1.0,532,11397.819999999996,1.3140976920427143,34.21052631578947,-1770.4000000000003,161.19999999999936,1522.8999999999992,2669.92,1395.4999999999989,4011.540000000001,161.19999999999936,5,79
5,2,both,vwap_slope,200,adx,atr1.0,1057,14436.319999999992,1.1854088189247405,32.35572374645223,-2310.3999999999924,161.03999999999905,841.5999999999988,3994.4399999999987,1886.1200000000015,5483.0999999999985,161.03999999999905,5,185
15,2,short,vwap_slope,130,none,rr1.5,646,11263.959999999995,1.257300093746745,46.13003095975232,-1878.0999999999967,156.5399999999994,1988.339999999999,953.4399999999987,2775.879999999999,5389.76,156.5399999999994,5,101
15,1,short,vwap_slope,200,adx,rr2.5,483,12757.579999999996,1.3203807327261687,44.3064182194617,-1936.92,155.5399999999995,2852.3199999999997,1819.779999999999,1820.859999999999,5356.08,155.5399999999995,5,79
15,2,long,none,0,adx,atr1.0,905,11684.299999999994,1.157229928467871,44.30939226519337,-4135.53999999999,609.4799999999989,3847.3599999999988,155.37999999999852,1455.2999999999981,5133.0999999999985,155.37999999999852,5,160
60,1,both,vwap_slope,0,none,rr1.0,1298,21237.97999999999,1.2303171282665253,54.9306625577812,-2395.920000000028,155.0399999999987,2703.279999999998,5230.319999999998,5692.399999999998,7456.939999999999,155.0399999999987,5,253
5,0,both,vwap_slope,0,adx,atr2.0,1059,16095.839999999993,1.2073604412740018,31.72804532577904,-2834.500000000001,154.7999999999986,1443.5999999999985,4215.199999999999,1655.119999999999,6183.099999999999,154.7999999999986,5,185
15,2,long,vwap_slope,0,none,rr1.5,792,9125.919999999996,1.158759583763028,48.10606060606061,-2464.379999999992,154.43999999999932,1158.5199999999993,1260.5399999999986,1920.8399999999988,4631.58,154.43999999999932,5,152
30,1,long,none,130,adx,rr2.0,626,8424.259999999995,1.207368237601613,50.319488817891376,-2367.699999999988,682.9599999999994,4330.92,154.37999999999897,1891.3599999999988,1685.3799999999994,154.37999999999897,5,63
60,0,both,vwap_slope,0,none,rr2.5,1299,17736.73999999999,1.1851895472087308,52.96381832178599,-4264.599999999989,154.29999999999853,3609.279999999998,4568.819999999998,5731.399999999998,3672.9399999999987,154.29999999999853,5,253
30,2,both,vwap_slope,130,adx,atr1.0,665,15134.899999999994,1.3462284752440998,49.17293233082707,-2247.6599999999653,1971.2799999999988,3344.0,153.79999999999882,5788.139999999999,3575.880000000001,153.79999999999882,5,63
10,1,both,vwap_slope,130,none,rr3.0,1478,29783.779999999988,1.29117177169321,39.98646820027064,-3707.879999999996,151.9199999999986,1852.7599999999977,5172.819999999998,9661.82,12944.46,151.9199999999986,5,246
10,2,both,vwap_slope,130,none,rr2.0,1477,20971.51999999999,1.2094624207506384,41.97698036560596,-3681.3799999999983,151.41999999999888,286.7599999999977,3030.0599999999977,6750.319999999998,10752.96,151.41999999999888,5,246
15,2,long,none,200,adx,rr3.0,882,7056.319999999992,1.0992746358336485,43.65079365079365,-4358.1999999999925,150.43999999999892,2356.0799999999986,697.1199999999985,751.0199999999983,2303.239999999999,150.43999999999892,5,149
30,0,long,vwap_slope,130,adx,rr2.5,340,9237.399999999998,1.4675578411374368,54.41176470588235,-1066.94,149.35999999999945,2972.92,494.0599999999996,3478.08,2069.3600000000006,149.35999999999945,5,36
60,1,long,none,200,none,rr2.0,988,15580.87999999999,1.2841911115585924,55.56680161943321,-3250.679999999993,1427.2999999999988,4536.5599999999995,5511.439999999999,3956.8599999999988,148.71999999999866,148.71999999999866,5,147
60,2,long,vwap_slope,130,none,rr2.0,397,8734.219999999998,1.4810434866898496,57.68261964735516,-773.1999999999989,832.7599999999989,1818.0999999999992,2169.1399999999994,3766.58,147.63999999999976,147.63999999999976,5,39
15,0,long,none,0,none,rr2.0,1426,17775.25999999999,1.1688002452339672,45.79242636746143,-4208.699999999988,655.8399999999986,5263.399999999998,146.61999999999762,2155.819999999998,9553.579999999998,146.61999999999762,5,282
5,0,long,none,200,none,atr1.0,1550,10655.499999999987,1.1006983249990598,32.645161290322584,-2906.599999999981,146.47999999999877,2654.039999999998,4539.839999999997,1664.7599999999989,1756.4399999999976,146.47999999999877,5,294
30,2,both,vwap_slope,0,adx,atr1.5,910,12383.599999999991,1.151602664786916,48.68131868131868,-3172.3399999999992,227.47999999999888,2640.8799999999983,143.9599999999985,4338.019999999999,3945.2999999999984,143.9599999999985,5,155
60,0,long,none,130,none,rr2.5,695,10488.199999999995,1.3129111579580488,55.25179856115108,-1310.4199999999985,1345.579999999999,3450.08,2724.9400000000005,2824.7199999999993,142.87999999999977,142.87999999999977,5,63
60,0,long,none,130,none,rr3.0,695,9750.199999999995,1.2887055950292725,54.96402877697841,-1310.4199999999985,1392.079999999999,3599.08,2212.9400000000005,2403.2199999999993,142.87999999999977,142.87999999999977,5,63
15,2,both,vwap_slope,0,none,rr2.0,1535,25138.59999999999,1.2073789780580162,45.14657980456026,-4054.359999999999,141.0199999999988,3918.9799999999977,2216.6599999999976,6617.5999999999985,12244.339999999998,141.0199999999988,5,298
15,0,long,vwap_slope,0,none,rr2.5,794,15602.939999999997,1.2647204332453357,45.843828715365234,-2331.600000000013,139.6999999999992,2925.0199999999986,2575.039999999999,4320.0999999999985,5643.08,139.6999999999992,5,152
15,2,short,vwap_slope,200,none,atr2.0,721,20976.959999999995,1.3562555343945104,41.47018030513176,-3371.219999999994,149.0399999999994,3715.379999999999,139.2999999999986,3865.8999999999996,11057.840000000002,139.2999999999986,5,129
15,2,short,vwap_slope,200,none,atr2.5,721,22056.959999999995,1.3745973712071884,41.47018030513176,-3371.219999999994,329.0399999999993,3486.879999999999,139.2999999999986,4141.9,11910.840000000002,139.2999999999986,5,129
15,2,long,none,0,none,rr2.0,1423,16281.979999999989,1.1531019305423025,46.029515108924805,-4094.699999999988,929.3199999999985,5022.399999999998,138.61999999999762,2025.059999999998,8166.579999999997,138.61999999999762,5,281
60,0,long,none,200,none,rr3.0,989,15867.639999999992,1.2887645336405211,55.51061678463094,-3229.179999999993,1657.0599999999984,5022.0599999999995,5156.939999999999,3893.3599999999988,138.21999999999866,138.21999999999866,5,147
60,0,long,none,200,none,rr2.5,989,16605.639999999992,1.3035981345660352,55.71284125379171,-3229.1800000000167,1610.5599999999986,4873.0599999999995,5668.939999999999,4314.859999999999,138.21999999999866,138.21999999999866,5,147
30,0,short,vwap_slope,130,adx,rr1.0,326,2480.759999999997,1.1179130087599636,50.920245398773,-2414.080000000001,750.1799999999994,138.0799999999997,397.73999999999944,698.0599999999993,920.5199999999998,138.0799999999997,5,27
5,0,both,vwap_slope,0,none,atr2.0,1652,21539.519999999997,1.184315575834714,31.47699757869249,-4187.800000000001,137.67999999999836,356.6599999999984,2989.279999999997,5172.659999999997,11308.719999999998,137.67999999999836,5,316
60,2,both,none,130,none,rr1.5,1008,8004.079999999993,1.139659766803324,50.69444444444444,-2205.099999999986,808.679999999999,4248.079999999998,1238.9599999999984,1570.8999999999987,137.45999999999913,137.45999999999913,5,96
15,0,both,vwap_slope,130,adx,rr1.0,864,11670.139999999992,1.2313418219763763,55.90277777777778,-1738.6599999999817,1831.999999999999,1902.499999999999,137.45999999999867,3768.619999999999,1927.379999999999,137.45999999999867,5,113
30,1,long,none,200,none,rr2.0,1222,13001.71999999999,1.1533271963396914,50.65466448445172,-3193.03999999999,136.81999999999852,3428.779999999998,2623.4999999999986,4487.2599999999975,2325.359999999998,136.81999999999852,5,211
15,2,long,none,200,adx,rr2.0,882,7015.819999999993,1.1011089993353385,45.3514739229025,-3913.199999999991,221.93999999999892,2064.0799999999986,1239.1199999999985,134.5199999999985,2135.239999999999,134.5199999999985,5,149
15,2,short,none,130,adx,rr3.0,758,11027.579999999993,1.1890851790187702,39.97361477572559,-2934.879999999992,134.27999999999884,6659.020000000001,2812.9599999999987,730.4399999999985,737.7599999999991,134.27999999999884,5,101
10,1,long,vwap_slope,0,none,atr1.0,804,13765.039999999995,1.2337048037615412,41.04477611940299,-2465.2399999999952,133.9799999999991,582.9799999999987,2766.039999999999,4813.359999999999,5860.699999999999,133.9799999999991,5,145
5,1,long,vwap_slope,200,none,rr3.0,861,4586.859999999994,1.0786996843680876,34.14634146341464,-2393.460000000001,133.85999999999916,1393.699999999999,1247.9399999999987,893.2799999999993,918.079999999999,133.85999999999916,5,158
15,2,long,vwap_slope,0,adx,rr3.0,491,11201.159999999996,1.2854972719992377,46.23217922606925,-2354.5999999999967,133.53999999999945,2133.379999999999,1404.3199999999993,2993.6199999999994,4087.5800000000017,133.53999999999945,5,82
10,2,short,vwap_slope,0,adx,atr2.5,518,14587.179999999997,1.3210230886410683,40.34749034749035,-2549.4,133.35999999999945,2289.8999999999996,2267.2199999999993,4169.160000000001,4521.5,133.35999999999945,5,86
10,2,short,vwap_slope,200,adx,atr2.5,513,16715.379999999997,1.38593434624462,40.74074074074074,-2549.4,133.35999999999945,2289.8999999999996,2267.2199999999993,4979.64,5415.48,133.35999999999945,5,86
5,0,long,vwap_slope,200,none,rr3.0,861,4808.859999999994,1.0832536090598628,34.14634146341464,-2337.460000000001,133.35999999999916,1500.199999999999,1267.9399999999987,939.2799999999993,968.079999999999,133.35999999999916,5,158
30,1,short,vwap_slope,130,adx,rr1.0,326,2163.259999999997,1.1015679874395736,50.61349693251533,-2485.580000000001,749.1799999999994,132.5799999999997,341.23999999999944,691.5599999999993,924.0199999999998,132.5799999999997,5,27
