rr,or_minutes,offset_ticks,direction,bias,max_or_points,trades,net,pf,win,maxdd,seg1,seg2,seg3,seg4,min_seg,n_pos,min_seg_trades
2.0,30,0,long,none,250,345,4598.199999999997,1.148030964747756,54.20289855072464,-1937.4199999999983,533.1399999999992,1897.3599999999997,1014.6199999999992,1153.0799999999992,533.1399999999992,4,83
1.0,60,0,both,none,0,505,8571.799999999996,1.1845427422761292,52.67326732673268,-5524.339999999989,549.7799999999988,2681.7199999999993,532.4799999999991,4807.82,532.4799999999991,4,122
1.0,30,4,long,none,250,345,5565.199999999997,1.188269330827225,57.391304347826086,-1965.4199999999983,530.6399999999992,2459.3600000000006,696.1199999999992,1879.0799999999997,530.6399999999992,4,83
1.0,15,2,long,none,0,398,8639.479999999996,1.267312463141766,56.78391959798995,-1945.359999999997,529.7399999999992,3896.4400000000005,3208.7199999999993,1004.579999999999,529.7399999999992,4,94
1.5,15,2,both,none,250,514,6738.639999999996,1.1287643957648221,48.44357976653696,-4207.719999999983,1465.5399999999988,4120.48,529.5199999999988,623.1000000000004,529.5199999999988,4,123
1.0,30,4,short,none,250,317,5104.419999999997,1.1657873471530056,51.419558359621455,-2800.659999999998,1940.3599999999992,899.0399999999993,528.7599999999993,1736.2599999999993,528.7599999999993,4,76
2.0,15,1,both,vwap,0,470,10551.199999999995,1.2192900051709146,47.4468085106383,-4793.579999999985,2574.459999999999,6303.8600000000015,1151.399999999999,521.4799999999989,521.4799999999989,4,111
2.5,30,4,both,vwap_slope,250,382,7775.819999999996,1.2074387286614072,51.57068062827225,-3776.8799999999865,2393.74,3882.2199999999993,521.2199999999992,978.6399999999992,521.2199999999992,4,89
1.0,60,2,long,vwap,0,232,4185.319999999998,1.2345276799953373,56.46551724137932,-2597.499999999999,599.5599999999996,520.8599999999994,1260.5599999999995,1804.3399999999995,520.8599999999994,4,56
2.5,30,2,both,none,130,263,7780.379999999999,1.39298421068582,50.57034220532319,-1994.7599999999948,4346.700000000001,515.2999999999995,1891.5599999999993,1026.8199999999997,515.2999999999995,4,32
2.5,15,0,short,none,130,288,7615.379999999998,1.2995994262455675,40.625,-3921.999999999989,513.1399999999992,3241.6399999999994,916.7999999999993,2943.800000000001,513.1399999999992,4,55
1.5,60,1,long,none,0,319,6047.939999999998,1.2534591142253664,56.112852664576806,-3061.7999999999965,512.4999999999993,1887.86,1341.2599999999993,2306.3199999999997,512.4999999999993,4,75
1.5,30,4,long,none,0,365,7064.899999999997,1.2082284562286683,54.794520547945204,-2002.6399999999976,592.8999999999992,5114.9,506.8999999999992,850.1999999999991,506.8999999999992,4,90
1.25,15,4,short,vwap_slope,180,193,5920.1799999999985,1.3575778221515131,52.84974093264248,-2159.519999999995,1688.5199999999995,1901.7000000000003,503.25999999999954,1826.6999999999996,503.25999999999954,4,45
2.5,15,1,short,none,130,288,7122.879999999998,1.27849271246228,40.625,-3951.49999999999,497.6399999999992,2786.1399999999994,904.2999999999993,2934.800000000001,497.6399999999992,4,55
1.5,60,2,both,none,0,505,8500.299999999996,1.177353618532924,51.28712871287129,-5495.499999999989,1089.7799999999988,2370.7199999999993,496.97999999999956,4542.82,496.97999999999956,4,122
1.0,60,1,both,none,0,505,8430.299999999996,1.1808616948562018,52.67326732673268,-5558.33999999999,517.7799999999988,2637.7199999999993,496.4799999999991,4778.32,496.4799999999991,4,122
2.5,30,2,both,vwap,130,227,6500.519999999998,1.398250777445861,52.863436123348016,-1631.8799999999974,3966.8199999999997,909.9799999999996,495.4399999999994,1128.2799999999997,495.4399999999994,4,28
1.5,15,4,both,none,130,388,10218.379999999997,1.3297655776007844,49.74226804123711,-1715.9599999999937,2406.92,5813.639999999999,492.579999999999,1505.2399999999993,492.579999999999,4,74
1.5,30,4,long,none,250,345,3486.699999999997,1.1109454370041705,53.91304347826087,-2002.639999999998,589.6399999999992,1428.8599999999992,485.1199999999992,983.0799999999992,485.1199999999992,4,83
2.0,15,2,both,vwap,0,470,10345.199999999995,1.2139768772927866,47.4468085106383,-4827.079999999985,2564.959999999999,6284.3600000000015,1012.399999999999,483.4799999999989,483.4799999999989,4,111
2.0,15,0,long,vwap_slope,250,217,5142.919999999999,1.2630862238482694,50.23041474654379,-1697.659999999998,481.5599999999995,1476.0199999999995,2408.0200000000004,777.3199999999995,481.5599999999995,4,52
2.0,15,0,long,vwap_slope,180,204,4974.539999999999,1.2921518695924872,50.49019607843137,-1591.9199999999998,481.5599999999995,1799.2399999999996,1884.9799999999996,808.7599999999995,481.5599999999995,4,48
1.5,60,2,long,none,0,319,5896.939999999998,1.2461663695830951,56.112852664576806,-3076.799999999997,481.4999999999993,1847.3599999999997,1301.2599999999993,2266.8199999999997,481.4999999999993,4,75
1.5,30,4,both,vwap,130,227,6634.019999999998,1.413084926866629,53.74449339207048,-1447.8799999999974,4839.32,606.4799999999996,478.4399999999994,709.7799999999997,478.4399999999994,4,28
1.5,15,0,both,vwap,250,462,8229.619999999995,1.1838172588923193,49.35064935064935,-4163.339999999986,1990.4399999999994,4831.84,477.89999999999895,929.4399999999989,477.89999999999895,4,109
1.25,30,4,both,vwap_slope,250,382,9118.819999999998,1.2530124025415492,54.18848167539267,-2404.859999999997,3319.74,3217.2199999999993,476.2199999999991,2105.6399999999994,476.2199999999991,4,89
2.0,15,4,long,none,0,398,8162.479999999996,1.2173012989391674,48.743718592964825,-2367.519999999995,473.7399999999991,4978.9400000000005,2190.7199999999993,519.079999999999,473.7399999999991,4,94
2.0,15,1,long,vwap_slope,180,204,4650.539999999999,1.2716081540732977,50.49019607843137,-1598.9199999999998,467.0599999999995,1515.7399999999996,1870.9799999999996,796.7599999999995,467.0599999999995,4,48
2.0,15,1,long,vwap_slope,250,217,4812.419999999999,1.2449140992456769,50.23041474654379,-1705.159999999998,467.0599999999995,1190.0199999999995,2393.5200000000004,761.8199999999995,467.0599999999995,4,52
1.25,60,0,long,vwap,0,232,3828.819999999998,1.2127155311304838,55.603448275862064,-2530.0,522.5599999999996,464.35999999999945,1404.5599999999995,1437.3399999999995,464.35999999999945,4,56
2.5,30,4,both,none,130,263,7559.379999999999,1.3774888342028937,50.19011406844106,-2031.7599999999948,4290.700000000001,462.2999999999995,1809.5599999999993,996.8199999999997,462.2999999999995,4,32
1.5,15,1,both,vwap,250,462,8191.619999999995,1.1820737904267242,49.35064935064935,-4183.839999999986,1989.439999999999,4837.34,456.39999999999895,908.4399999999989,456.39999999999895,4,109
2.0,15,2,long,vwap_slope,250,217,4749.419999999999,1.2404718481936072,50.23041474654379,-1712.659999999998,452.5599999999995,1171.5199999999995,2379.0200000000004,746.3199999999995,452.5599999999995,4,52
2.0,15,2,long,vwap_slope,180,204,4594.039999999999,1.2668279004068004,50.49019607843137,-1605.9199999999998,452.5599999999995,1499.7399999999996,1856.9799999999996,784.7599999999995,452.5599999999995,4,48
2.0,30,1,both,none,130,263,7645.879999999999,1.3907845764934739,50.950570342205324,-1686.7599999999948,4596.200000000001,447.2999999999995,1847.0599999999993,755.3199999999997,447.2999999999995,4,32
1.0,60,0,both,vwap,0,419,9193.939999999999,1.2415100544911601,53.699284009546545,-5031.01999999999,2009.559999999999,439.32000000000016,1082.499999999999,5662.5599999999995,439.32000000000016,4,100
1.0,60,0,both,vwap_slope,180,215,6497.399999999998,1.4999899961985554,56.27906976744186,-1303.6999999999935,2989.7199999999993,1682.4599999999996,1387.6599999999994,437.5599999999997,437.5599999999997,4,31
1.5,15,4,both,none,250,514,6476.639999999996,1.1225815902765084,48.249027237354085,-4264.719999999983,1463.5399999999988,4012.4799999999996,436.51999999999884,564.1000000000004,436.51999999999884,4,123
1.5,15,2,both,vwap,250,462,8137.619999999995,1.1799933909392166,49.35064935064935,-4220.339999999986,1988.439999999999,4842.84,434.89999999999895,871.4399999999989,434.89999999999895,4,109
1.0,60,1,both,vwap_slope,180,215,6452.899999999998,1.4940374656626008,56.27906976744186,-1315.1999999999935,2975.7199999999993,1671.9599999999996,1372.6599999999994,432.5599999999997,432.5599999999997,4,31
1.5,30,0,both,none,250,488,9118.379999999996,1.1848562082175074,51.434426229508205,-3161.8399999999856,4437.779999999999,428.9399999999989,1168.199999999999,3083.459999999999,428.9399999999989,4,119
1.0,60,2,both,vwap_slope,180,215,5960.899999999998,1.4463823031646421,55.81395348837209,-1326.6999999999935,2514.2199999999993,1661.4599999999996,1357.6599999999994,427.5599999999997,427.5599999999997,4,31
2.0,30,1,long,none,0,365,6866.399999999997,1.2038423196652739,55.06849315068493,-1965.159999999998,425.3999999999992,4448.9,994.8999999999992,997.1999999999994,425.3999999999992,4,90
3.0,15,0,long,none,0,398,10235.98,1.2731676568435355,47.73869346733669,-2295.519999999995,425.2399999999992,6344.940000000002,2328.7199999999993,1137.0799999999992,425.2399999999992,4,94
2.0,15,0,long,none,250,391,7881.659999999998,1.2230584839179834,48.84910485933504,-2093.0200000000004,424.4799999999991,2692.92,2550.7199999999993,2213.539999999999,424.4799999999991,4,92
2.0,30,2,both,none,130,263,7360.379999999999,1.3740418214083168,50.950570342205324,-1702.7599999999948,4373.700000000001,423.7999999999995,1816.0599999999993,746.8199999999997,423.7999999999995,4,32
1.25,30,0,long,none,180,291,6124.159999999998,1.2734217272622559,56.013745704467354,-1789.2999999999956,1024.6199999999992,3443.9799999999996,422.5199999999993,1233.0399999999995,422.5199999999993,4,54
1.5,60,0,long,none,250,262,3096.619999999998,1.17284759635887,54.961832061068705,-2650.959999999999,421.69999999999936,527.1999999999994,864.4199999999994,1283.2999999999995,421.69999999999936,4,55
2.0,30,1,long,none,250,345,4347.699999999997,1.139363116615358,54.20289855072464,-1944.4199999999985,420.6399999999992,1850.8599999999997,967.1199999999992,1109.0799999999992,420.6399999999992,4,83
1.5,60,4,long,none,0,319,5568.439999999997,1.2306456075590113,55.79937304075236,-3106.7999999999975,419.4999999999993,1766.3599999999997,1221.2599999999993,2161.3199999999997,419.4999999999993,4,75
1.0,60,4,both,vwap_slope,180,215,5697.399999999998,1.4223800486329399,55.81395348837209,-1349.6999999999935,2482.2199999999993,1640.4599999999996,1157.1599999999994,417.5599999999997,417.5599999999997,4,31
2.5,30,4,both,vwap,130,227,6299.519999999998,1.3816290380034548,52.42290748898678,-1651.8799999999974,3918.8199999999997,860.9799999999996,415.4399999999994,1104.2799999999997,415.4399999999994,4,28
2.0,15,1,long,none,250,391,6695.659999999996,1.1870962946569779,48.59335038363171,-2112.0200000000004,408.9799999999991,2395.42,2511.7199999999993,1379.539999999999,408.9799999999991,4,92
2.0,15,4,both,vwap,0,470,9778.699999999995,1.2004365095470066,47.23404255319149,-4894.079999999985,2265.459999999999,6245.3600000000015,860.399999999999,407.4799999999989,407.4799999999989,4,111
1.0,30,4,both,none,0,521,11429.459999999995,1.219881962247773,56.4299424184261,-3661.3199999999797,2892.5599999999986,4820.26,404.75999999999885,3311.8799999999987,404.75999999999885,4,126
1.0,60,1,both,vwap,0,419,9078.939999999999,1.2376588809462232,53.699284009546545,-5059.51999999999,1986.059999999999,399.32000000000016,1054.499999999999,5639.0599999999995,399.32000000000016,4,100
2.5,15,0,both,none,130,388,11791.379999999997,1.3566781451761218,45.36082474226804,-2253.7199999999884,4066.92,6368.1399999999985,957.079999999999,399.2399999999993,399.2399999999993,4,74
2.0,15,2,long,none,250,391,6462.659999999996,1.1796543716158399,48.59335038363171,-2131.0200000000004,393.4799999999991,2365.42,2362.7199999999993,1341.039999999999,393.4799999999991,4,92
1.5,60,1,long,none,250,262,2974.119999999998,1.1652672676210358,54.961832061068705,-2668.459999999999,393.19999999999936,493.69999999999936,829.4199999999994,1257.7999999999995,393.19999999999936,4,55
1.5,15,4,both,vwap,250,462,7957.119999999995,1.1743972787684325,49.134199134199136,-4265.339999999986,2010.9399999999994,4728.84,391.89999999999895,825.4399999999989,391.89999999999895,4,109
1.5,30,1,both,none,250,488,8530.379999999996,1.1715627930063421,51.229508196721305,-3190.8399999999856,4436.779999999999,390.9399999999989,1135.199999999999,2567.459999999999,390.9399999999989,4,119
2.0,30,2,long,none,0,365,6684.899999999997,1.1976385900367372,55.06849315068493,-1971.659999999998,390.3999999999992,4402.9,945.3999999999992,946.1999999999994,390.3999999999992,4,90
1.5,60,0,long,vwap,0,232,3816.819999999998,1.2120488540932854,55.603448275862064,-2618.499999999999,767.0599999999995,389.85999999999945,1403.0599999999995,1256.8399999999995,389.85999999999945,4,56
1.25,30,1,long,none,180,291,6062.159999999997,1.2693429041880786,56.013745704467354,-1798.7999999999956,1014.1199999999992,3436.4799999999996,387.5199999999993,1224.0399999999995,387.5199999999993,4,54
2.0,30,2,long,none,250,345,4175.199999999997,1.1332592011469633,54.20289855072464,-1951.4199999999985,386.1399999999992,1804.3599999999997,919.6199999999992,1065.0799999999992,386.1399999999992,4,83
1.25,15,0,long,none,0,398,9726.979999999996,1.2856620106629353,53.768844221105525,-1739.859999999997,385.7399999999992,4771.4400000000005,3132.2199999999993,1437.579999999999,385.7399999999992,4,94
2.0,30,0,short,none,0,336,5549.359999999998,1.1451662436740762,44.047619047619044,-3958.019999999993,1216.8799999999992,913.0800000000002,383.2999999999993,3036.1000000000004,383.2999999999993,4,80
1.25,15,1,long,none,0,398,9621.479999999996,1.2811558696432261,53.768844221105525,-1745.859999999997,382.2399999999992,4703.4400000000005,3115.2199999999993,1420.579999999999,382.2399999999992,4,94
2.0,30,4,both,none,130,263,7140.379999999999,1.3587553760199365,50.57034220532319,-1734.7599999999948,4351.700000000001,376.7999999999995,1682.0599999999993,729.8199999999997,376.7999999999995,4,32
1.25,15,2,long,none,0,398,9604.979999999996,1.279282244590694,53.768844221105525,-1751.859999999997,376.7399999999992,4712.9400000000005,3111.2199999999993,1404.079999999999,376.7399999999992,4,94
2.5,15,2,long,none,250,391,6608.659999999999,1.1814695478487516,47.82608695652174,-2101.5200000000004,370.4799999999991,2118.420000000001,2317.2199999999993,1802.539999999999,370.4799999999991,4,92
2.5,30,0,short,none,250,317,5223.419999999997,1.1532010370961303,43.217665615141954,-4090.7599999999948,1800.8599999999992,369.5399999999995,1614.7599999999993,1438.2599999999993,369.5399999999995,4,76
2.0,15,4,long,vwap_slope,180,204,4335.039999999999,1.2490331742446337,50.0,-1619.92,366.5599999999995,1467.7399999999996,1739.9799999999996,760.7599999999995,366.5599999999995,4,48
2.0,15,4,long,vwap_slope,250,217,4477.419999999999,1.2244021599125121,49.76958525345622,-1727.659999999998,366.5599999999995,1134.5199999999995,2261.0200000000004,715.3199999999995,366.5599999999995,4,52
1.25,15,4,long,none,0,398,9476.479999999996,1.2728387206366292,53.517587939698494,-1776.3800000000003,365.7399999999992,4731.4400000000005,3098.7199999999993,1280.579999999999,365.7399999999992,4,94
1.5,60,2,long,none,250,262,2851.619999999998,1.1577544544464797,54.961832061068705,-2685.96,364.69999999999936,460.19999999999936,794.4199999999994,1232.2999999999995,364.69999999999936,4,55
2.0,30,1,short,none,0,336,4542.359999999998,1.118361148517658,44.047619047619044,-3985.0199999999954,834.8799999999992,772.0799999999992,364.2999999999993,2571.1000000000004,364.2999999999993,4,80
2.5,15,1,both,none,130,388,11245.379999999997,1.3380861214098538,45.36082474226804,-2283.7199999999884,4062.92,5904.6399999999985,914.079999999999,363.7399999999993,363.7399999999993,4,74
1.25,30,2,long,none,180,291,5925.659999999997,1.262009301289075,56.013745704467354,-1810.1199999999917,1001.1199999999992,3344.4799999999996,363.0199999999993,1217.0399999999995,363.0199999999993,4,54
3.0,15,1,long,none,0,398,10005.48,1.265651583796907,47.73869346733669,-2313.519999999995,361.7399999999992,6299.440000000002,2266.7199999999993,1077.5799999999992,361.7399999999992,4,94
1.5,60,1,long,vwap,0,232,3704.319999999998,1.205001516348897,55.603448275862064,-2634.999999999999,745.0599999999995,361.35999999999945,1372.0599999999995,1225.8399999999995,361.35999999999945,4,56
2.5,15,2,short,none,180,352,5317.519999999998,1.1428581407207166,39.77272727272727,-4571.7199999999975,359.7199999999991,795.0600000000006,692.6199999999997,3470.12,359.7199999999991,4,81
1.0,60,2,both,vwap,0,419,8516.439999999999,1.2208603148834423,53.46062052505967,-5088.019999999992,1515.059999999999,359.32000000000016,1026.499999999999,5615.5599999999995,359.32000000000016,4,100
2.0,30,2,short,none,0,336,3822.359999999998,1.0992134788881034,44.047619047619044,-4012.019999999997,601.3799999999992,739.0799999999992,345.2999999999993,2136.5999999999995,345.2999999999993,4,80
2.0,15,0,short,none,130,288,7495.379999999998,1.3036090993049145,42.70833333333333,-4067.999999999989,907.1399999999993,2828.1399999999994,342.2999999999993,3417.800000000001,342.2999999999993,4,55
2.0,15,0,long,none,180,363,6555.879999999997,1.210195906427123,48.484848484848484,-2176.7800000000007,340.7199999999991,2865.1000000000004,2203.399999999999,1146.6599999999992,340.7199999999991,4,85
2.5,30,1,short,none,250,317,5079.919999999997,1.1483656160190654,43.217665615141954,-4108.759999999995,1775.3599999999992,337.5399999999995,1592.2599999999993,1374.7599999999993,337.5399999999995,4,76
2.0,15,1,short,none,130,288,7362.879999999998,1.2964110450441024,42.70833333333333,-4096.999999999989,780.1399999999993,2831.1399999999994,334.7999999999993,3416.800000000001,334.7999999999993,4,55
1.5,60,2,long,vwap,0,232,3591.819999999998,1.1980085690407565,55.603448275862064,-2651.499999999999,723.0599999999995,332.85999999999945,1341.0599999999995,1194.8399999999995,332.85999999999945,4,56
1.5,30,2,both,none,250,488,8393.879999999996,1.168131074407777,51.229508196721305,-3219.8399999999856,4435.779999999999,329.9399999999989,1102.199999999999,2525.959999999999,329.9399999999989,4,119
2.5,15,2,both,none,130,388,10462.879999999997,1.3113755917781373,45.103092783505154,-2313.7199999999884,3372.42,5891.1399999999985,871.079999999999,328.2399999999993,328.2399999999993,4,74
1.25,30,0,short,vwap_slope,250,178,6583.279999999999,1.388941141995585,52.80898876404494,-2303.479999999994,2636.4799999999996,924.7199999999996,327.6999999999996,2694.380000000001,327.6999999999996,4,38
2.0,15,2,short,none,130,288,7383.379999999998,1.2957717591164561,42.70833333333333,-4125.999999999989,806.1399999999992,2834.1399999999994,327.2999999999993,3415.800000000001,327.2999999999993,4,55
1.25,30,1,short,vwap_slope,250,178,6572.779999999999,1.386789743638028,52.80898876404494,-2316.479999999994,2640.4799999999996,916.2199999999996,325.1999999999996,2690.880000000001,325.1999999999996,4,38
1.25,30,2,short,vwap_slope,250,178,6565.779999999999,1.3848603999024622,52.80898876404494,-2327.979999999994,2645.9799999999996,908.7199999999996,323.1999999999996,2687.880000000001,323.1999999999996,4,38
2.0,30,4,long,none,0,365,6321.899999999997,1.1853775228104162,54.52054794520548,-1984.659999999998,320.3999999999992,4310.9,846.3999999999992,844.1999999999994,320.3999999999992,4,90
2.0,15,1,long,none,180,363,5385.8799999999965,1.1702715553543463,48.209366391184574,-2195.2800000000007,325.7199999999991,2573.1000000000004,2166.899999999999,320.1599999999992,320.1599999999992,4,85
1.5,30,4,both,none,0,521,10820.459999999995,1.19294176972505,51.631477927063344,-3930.9999999999836,4045.5599999999986,4520.260000000002,318.75999999999885,1935.8799999999987,318.75999999999885,4,126
3.0,30,0,both,vwap_slope,250,382,9334.319999999996,1.2520632345403904,51.832460732984295,-3596.8799999999865,2609.24,4994.719999999999,318.2199999999991,1412.1399999999992,318.2199999999991,4,89
2.0,30,4,long,none,250,345,3830.199999999997,1.1212034909845765,53.62318840579711,-1971.9399999999882,317.1399999999992,1711.3599999999997,824.6199999999992,977.0799999999992,317.1399999999992,4,83
3.0,15,2,long,none,0,398,9460.48,1.2499042434546108,47.73869346733669,-2331.519999999995,314.7399999999992,5922.940000000001,2204.7199999999993,1018.0799999999992,314.7399999999992,4,94
1.5,60,4,long,none,250,262,2580.119999999998,1.14146899396098,54.58015267175572,-2720.96,307.69999999999936,393.19999999999936,724.4199999999995,1154.7999999999995,307.69999999999936,4,55
3.0,15,0,short,none,130,288,7519.379999999998,1.2910567003525484,39.58333333333333,-3873.499999999989,306.1399999999992,3500.1399999999994,363.2999999999993,3349.800000000001,306.1399999999992,4,55
2.5,30,2,short,none,250,317,4960.419999999997,1.1442687126270965,43.217665615141954,-4126.759999999995,1749.8599999999992,305.5399999999995,1569.7599999999993,1335.2599999999993,305.5399999999995,4,76
2.0,15,4,long,none,250,391,6023.159999999996,1.165726483450629,48.33759590792839,-2169.0200000000004,305.4799999999991,2305.42,2190.7199999999993,1221.539999999999,305.4799999999991,4,92
2.5,15,2,short,none,130,288,6896.379999999998,1.2682890203633217,40.625,-3980.999999999991,298.1399999999992,2780.6399999999994,891.7999999999993,2925.800000000001,298.1399999999992,4,55
1.25,60,0,both,vwap_slope,180,215,5219.399999999998,1.3773418488405882,54.418604651162795,-1707.6999999999935,2273.2199999999993,1344.9599999999996,1307.6599999999994,293.5599999999997,293.5599999999997,4,31
2.0,15,2,long,none,180,363,5168.8799999999965,1.1625146750794348,48.209366391184574,-2213.7800000000007,310.7199999999991,2548.6000000000004,2020.3999999999992,289.1599999999992,289.1599999999992,4,85
1.5,30,0,short,vwap_slope,250,178,7162.779999999999,1.416298381716018,51.12359550561798,-2388.479999999994,3111.4799999999996,1603.2199999999996,288.1999999999996,2159.880000000001,288.1999999999996,4,38
2.5,15,2,long,none,180,363,5712.8799999999965,1.1771416983510865,47.38292011019284,-2184.2800000000007,287.7199999999991,2301.6000000000004,2372.8999999999996,750.6599999999992,287.7199999999991,4,85
2.5,60,0,long,none,250,262,3289.119999999998,1.1835925900290918,54.961832061068705,-2883.959999999998,734.6999999999994,285.69999999999936,786.4199999999995,1482.2999999999995,285.69999999999936,4,55
2.0,60,0,long,none,250,262,3259.119999999998,1.1819180455610054,54.961832061068705,-2883.959999999998,614.1999999999994,285.69999999999936,880.4199999999994,1478.7999999999995,285.69999999999936,4,55
3.0,60,0,long,none,250,262,3369.119999999998,1.1880580419439892,54.961832061068705,-2883.959999999998,814.6999999999994,285.69999999999936,786.4199999999995,1482.2999999999995,285.69999999999936,4,55
1.25,15,2,short,none,130,288,5271.879999999997,1.2351099583285763,49.30555555555556,-2976.8199999999906,934.6399999999993,2095.1399999999994,284.2999999999993,1957.8,284.2999999999993,4,55
1.25,60,1,both,vwap_slope,180,215,5152.399999999998,1.3706223987593165,54.418604651162795,-1719.6999999999935,2250.2199999999993,1333.9599999999996,1285.6599999999994,282.5599999999997,282.5599999999997,4,31
1.25,15,1,short,none,130,288,5523.879999999997,1.249066880689683,49.65277777777778,-2963.3199999999906,1208.6399999999992,2084.1399999999994,280.2999999999993,1950.8,280.2999999999993,4,55
1.5,30,1,short,vwap_slope,250,178,7139.779999999999,1.41329221122777,51.12359550561798,-2403.479999999994,3114.9799999999996,1594.7199999999996,279.1999999999996,2150.880000000001,279.1999999999996,4,38
1.25,15,0,short,none,130,288,5702.879999999997,1.2587126246977538,49.65277777777778,-2948.8199999999906,1404.1399999999992,2072.6399999999994,278.2999999999993,1947.8,278.2999999999993,4,55
1.5,60,4,long,vwap,0,232,3340.319999999998,1.1827336523754188,55.603448275862064,-2684.5,679.0599999999995,275.85999999999945,1279.0599999999995,1106.3399999999995,275.85999999999945,4,56
3.0,15,1,short,none,130,288,7385.879999999998,1.2841241057023474,39.58333333333333,-3941.419999999982,281.6399999999992,3491.1399999999994,274.2999999999993,3338.800000000001,274.2999999999993,4,55
1.0,15,0,both,vwap_slope,0,443,10968.679999999997,1.2934284972887367,57.11060948081265,-4406.8599999999915,2454.379999999999,5642.320000000001,2599.08,272.89999999999895,272.89999999999895,4,107
3.0,30,0,long,none,0,365,7189.899999999998,1.213577668792571,54.794520547945204,-1958.659999999998,271.8999999999992,4892.4,780.8999999999992,1244.6999999999991,271.8999999999992,4,90
1.5,30,2,short,vwap_slope,250,178,7022.279999999999,1.4048618381908664,51.12359550561798,-2418.479999999994,3118.4799999999996,1586.2199999999996,270.1999999999996,2047.3800000000003,270.1999999999996,4,38
3.0,30,0,long,none,250,345,3947.199999999997,1.1265912908835152,53.91304347826087,-1937.4199999999987,266.6399999999992,1579.8599999999992,751.1199999999992,1349.5799999999992,266.6399999999992,4,83
1.0,15,1,both,vwap_slope,0,443,10986.179999999997,1.2924999201269445,57.11060948081265,-4423.8599999999915,2458.879999999999,5665.820000000001,2597.58,263.89999999999895,263.89999999999895,4,107
1.25,30,0,both,none,250,488,10487.879999999996,1.2187505214364616,53.48360655737705,-2894.8399999999856,4430.779999999999,260.4399999999989,1621.199999999999,4175.459999999999,260.4399999999989,4,119
2.5,15,4,both,none,130,388,9691.879999999997,1.2841268677937676,44.58762886597938,-2373.7199999999884,2785.42,5864.1399999999985,785.079999999999,257.2399999999993,257.2399999999993,4,74
3.0,30,1,both,vwap_slope,250,382,8810.319999999996,1.2369278910203554,51.832460732984295,-3641.8799999999865,2557.74,4634.219999999999,257.2199999999991,1361.1399999999992,257.2199999999991,4,89
3.0,15,0,long,none,250,391,6768.159999999999,1.1866541056865276,47.31457800511509,-2304.5600000000004,254.9799999999991,2356.920000000001,2328.7199999999993,1827.539999999999,254.9799999999991,4,92
3.0,30,0,long,none,180,291,3234.159999999997,1.13597546004016,52.92096219931272,-2667.8799999999783,605.1199999999992,2116.9799999999996,253.0199999999993,259.0399999999995,253.0199999999993,4,54
3.0,15,2,short,none,130,288,7348.379999999998,1.2812641380741068,39.58333333333333,-3990.419999999982,286.6399999999992,3482.1399999999994,251.79999999999927,3327.800000000001,251.79999999999927,4,55
2.5,60,1,long,none,250,262,3139.619999999998,1.1744638477157467,54.961832061068705,-2903.459999999998,697.1999999999994,244.19999999999936,747.4199999999995,1450.7999999999995,244.19999999999936,4,55
2.0,60,1,long,none,250,262,3116.619999999998,1.173185773140651,54.961832061068705,-2903.459999999999,578.6999999999994,244.19999999999936,843.9199999999994,1449.7999999999995,244.19999999999936,4,55
3.0,60,1,long,none,250,262,3220.1199999999976,1.178937108728582,54.961832061068705,-2903.459999999998,777.6999999999994,244.19999999999936,747.4199999999995,1450.7999999999995,244.19999999999936,4,55
2.5,30,4,short,none,250,317,4721.419999999997,1.1361769999307778,43.217665615141954,-4162.759999999995,1698.8599999999992,241.5399999999995,1524.7599999999993,1256.2599999999993,241.5399999999995,4,76
1.25,30,1,both,none,250,488,10434.879999999996,1.2167702093025092,53.48360655737705,-2914.8399999999856,4436.279999999999,240.43999999999892,1607.199999999999,4150.959999999999,240.43999999999892,4,119
1.25,30,4,short,vwap_slope,250,178,6300.779999999999,1.3664488407691908,52.80898876404494,-2519.979999999994,2656.4799999999996,725.2199999999996,239.6999999999996,2679.380000000001,239.6999999999996,4,38
1.5,15,0,both,vwap,0,470,8402.699999999995,1.181130225706278,49.57446808510638,-4803.079999999985,1751.959999999999,5933.860000000001,477.89999999999895,238.97999999999888,238.97999999999888,4,111
1.5,15,0,long,none,180,363,6248.3799999999965,1.2080507549039454,50.688705234159784,-2050.5800000000004,235.71999999999912,3571.6000000000004,1730.8999999999992,710.1599999999992,235.71999999999912,4,85
2.0,30,4,short,none,0,336,3543.3599999999983,1.0912634492378996,44.047619047619044,-4066.019999999997,557.3799999999992,673.0799999999992,235.29999999999927,2077.5999999999995,235.29999999999927,4,80
1.0,15,4,long,none,0,398,8319.479999999996,1.2537838114854112,56.28140703517588,-1985.859999999997,235.2399999999992,3927.4400000000005,3207.7199999999993,949.079999999999,235.2399999999992,4,94
2.5,15,0,long,none,130,300,5788.499999999997,1.2439350214583593,47.66666666666667,-1918.5799999999908,1622.6599999999992,2301.16,1631.0999999999992,233.57999999999947,233.57999999999947,4,58
1.5,15,1,long,none,180,363,6204.3799999999965,1.2054501214611362,50.688705234159784,-2062.5800000000004,232.71999999999912,3571.6000000000004,1708.8999999999992,691.1599999999992,232.71999999999912,4,85
1.5,15,2,long,none,180,363,6144.3799999999965,1.2023509993097306,50.688705234159784,-2074.5800000000004,229.71999999999912,3571.6000000000004,1686.8999999999992,656.1599999999992,229.71999999999912,4,85
