rr,or_minutes,offset_ticks,direction,trades,win_rate,net,profit_factor,expectancy,avg_R,max_drawdown,sharpe
2.0,10,1,short,103,43.689320388349515,2395.279999999999,1.2622113822562213,23.25514563106795,0.19404307823564873,-2447.099999999992,1.6348898902512168
2.0,10,2,both,120,36.666666666666664,783.6999999999989,1.0655309200250185,6.530833333333324,0.032542075768250425,-2983.9999999999995,0.44445757747236425
2.0,10,2,long,94,39.361702127659576,1550.4399999999991,1.1827986908254027,16.49404255319148,0.02496819448349039,-1235.8800000000003,1.1567750600207407
2.0,10,2,short,103,43.689320388349515,2401.779999999999,1.2613209558999534,23.318252427184454,0.1934616004308053,-2462.099999999992,1.6305533887667814
2.0,10,4,both,120,37.5,1021.6999999999989,1.0850035359207955,8.514166666666657,0.05648813110101312,-3021.999999999999,0.5727561573531653
2.0,10,4,long,94,42.5531914893617,2146.439999999999,1.263255108874024,22.834468085106373,0.07996372784680596,-898.1600000000001,1.6123379130865332
2.0,10,4,short,103,43.689320388349515,2414.779999999999,1.2595722633323732,23.444466019417465,0.19231430286382123,-2492.099999999992,1.6219793858305738
2.0,15,0,both,120,43.333333333333336,2488.199999999999,1.2045322276767072,20.734999999999992,0.13439404927591092,-2563.9999999999964,1.3174545691311357
2.0,15,0,long,89,48.31460674157304,3430.1399999999994,1.4460496954502189,38.54089887640449,0.16400068843438223,-1034.1599999999983,2.572956390349732
2.0,15,0,short,97,45.36082474226804,2193.7199999999993,1.2256282192637453,22.61567010309278,0.21114200885754575,-2291.8799999999987,1.4510372756309948
2.0,15,1,both,120,44.166666666666664,2807.699999999999,1.2317238032514126,23.39749999999999,0.15825122169230793,-2568.7799999999957,1.478390362470927
2.0,15,1,long,89,48.31460674157304,3366.6399999999994,1.440686219327342,37.82741573033707,0.15875371018003864,-1042.1599999999983,2.5397070296169195
2.0,15,1,short,97,46.391752577319586,2407.2199999999993,1.249195132909178,24.816701030927828,0.2300643966573047,-2087.3799999999983,1.587005952117938
2.0,15,2,both,120,44.166666666666664,2798.199999999999,1.229745196468187,23.318333333333324,0.1573049524748399,-2581.7799999999957,1.467229851268177
2.0,15,2,long,89,48.31460674157304,3354.6399999999994,1.4366576679067082,37.692584269662916,0.1575783976289706,-1050.1599999999983,2.5202090261826293
2.0,15,2,short,97,46.391752577319586,2405.7199999999993,1.2477829802924716,24.801237113402056,0.22893952027425313,-2097.8799999999983,1.579183844188605
