rr,or_minutes,offset_ticks,direction,bias,max_or_points,regime,trades,net,pf,win,maxdd
2.5,15,2,short,vwap_slope,0,none,743,14774.679999999997,1.233093456171644,42.395693135935396,-3511.179999999993
2.5,15,2,short,vwap_slope,0,adx,498,9119.979999999996,1.2029765508154693,43.77510040160642,-2863.3999999999996
2.5,15,2,short,vwap_slope,130,none,646,16747.459999999995,1.361610605283295,42.26006191950464,-2933.4999999999945
2.5,15,2,short,vwap_slope,130,adx,431,12994.559999999998,1.4094340324142838,44.5475638051044,-2227.5799999999963
2.5,15,2,short,vwap_slope,200,none,723,16272.979999999996,1.2790167105033037,42.60027662517289,-3371.219999999994
2.5,15,2,short,vwap_slope,200,adx,482,12672.819999999996,1.3172263911674988,44.398340248962654,-1944.42
2.5,30,0,both,none,0,none,1829,27163.039999999986,1.1773455568810736,47.94969928922909,-5647.48
2.5,30,0,both,none,0,adx,1161,13307.85999999999,1.1245676871689438,47.114556416881996,-5592.539999999999
2.5,30,0,both,none,130,none,1370,23368.69999999999,1.260804165241855,46.934306569343065,-2213.959999999988
2.5,30,0,both,none,130,adx,855,14489.299999999996,1.242635026468423,46.666666666666664,-2213.959999999988
2.5,30,0,both,none,200,none,1698,21808.47999999999,1.1658202225354515,47.40871613663133,-4109.800000000112
2.5,30,0,both,none,200,adx,1071,12230.459999999992,1.137216523344556,46.87208216619981,-3037.4799999999886
2.5,30,0,both,vwap,0,none,1573,23615.47999999999,1.1827789010795773,48.760330578512395,-4086.2599999999975
2.5,30,0,both,vwap,0,adx,1000,15218.49999999999,1.1696815425817777,48.5,-4023.6000000000004
2.5,30,0,both,vwap,130,none,1174,20681.73999999999,1.2798682835233155,47.785349233390114,-2131.399999999987
2.5,30,0,both,vwap,130,adx,733,15438.579999999998,1.3157417894471186,48.43110504774898,-2567.4599999999773
2.5,30,0,both,vwap,200,none,1460,21607.59999999999,1.1979924397155555,48.35616438356165,-5718.900000000336
2.5,30,0,both,vwap,200,adx,922,15713.219999999992,1.2139264684860078,48.48156182212581,-3578.160000000071
2.5,30,0,both,vwap_slope,0,none,1419,19867.43999999999,1.1715580096223024,48.625792811839325,-3755.779999999999
2.5,30,0,both,vwap_slope,0,adx,912,11931.619999999994,1.145936793119079,48.68421052631579,-3622.12
2.5,30,0,both,vwap_slope,130,none,1053,15785.779999999993,1.2383722809008684,47.483380816714146,-2595.6199999999644
2.5,30,0,both,vwap_slope,130,adx,666,14094.659999999994,1.3246580700264843,49.0990990990991,-2014.6599999999653
2.5,30,0,both,vwap_slope,200,none,1316,17431.65999999999,1.1780285668298283,48.40425531914894,-3407.1600000000944
2.5,30,0,both,vwap_slope,200,adx,841,12640.659999999993,1.1882782082331667,48.870392390011894,-2715.5999999999913
2.5,30,0,long,none,0,none,1306,17367.55999999999,1.1794950447446761,51.22511485451761,-3480.8800000000006
2.5,30,0,long,none,0,adx,837,11839.119999999994,1.1747538650929779,51.01553166069295,-3471.0399999999995
2.5,30,0,long,none,130,none,1005,14286.799999999994,1.2383208313371505,50.34825870646766,-2037.9399999999769
2.5,30,0,long,none,130,adx,626,9130.259999999995,1.2255937047064966,50.319488817891376,-2277.699999999988
2.5,30,0,long,none,200,none,1223,13815.47999999999,1.1636164286741242,50.695012264922326,-3161.03999999999
2.5,30,0,long,none,200,adx,775,9998.999999999995,1.1748163108740672,50.70967741935484,-2823.3599999999956
2.5,30,0,long,vwap,0,none,854,14784.539999999994,1.2287930770337836,52.57611241217799,-2862.6400000000085
2.5,30,0,long,vwap,0,adx,535,12230.599999999997,1.2827229391017387,53.64485981308411,-2862.6399999999976
2.5,30,0,long,vwap,130,none,662,14694.119999999995,1.3770544217442688,51.963746223564954,-1899.659999999998
2.5,30,0,long,vwap,130,adx,401,10844.259999999997,1.445653299580001,53.86533665835411,-1295.9399999999987
2.5,30,0,long,vwap,200,none,798,13959.979999999992,1.254687553021974,52.130325814536334,-3378.9199999999946
2.5,30,0,long,vwap,200,adx,493,11606.179999999997,1.3317215297252865,53.7525354969574,-2413.1399999999976
2.5,30,0,long,vwap_slope,0,none,739,11262.639999999996,1.2016714392742387,52.368064952638704,-3298.3999999999924
2.5,30,0,long,vwap_slope,0,adx,463,7171.379999999998,1.1866535834756173,52.48380129589633,-2847.6399999999976
2.5,30,0,long,vwap_slope,130,none,561,12118.359999999997,1.379076879186989,52.406417112299465,-1518.3399999999965
2.5,30,0,long,vwap_slope,130,adx,340,9237.399999999998,1.4675578411374368,54.41176470588235,-1066.94
2.5,30,0,long,vwap_slope,200,none,694,10002.439999999995,1.2086202552555303,52.1613832853026,-2869.579999999999
2.5,30,0,long,vwap_slope,200,adx,431,6130.559999999998,1.1905352712906045,52.66821345707656,-2437.1000000000004
2.5,30,0,short,none,0,none,1204,11135.53999999999,1.1063762063584952,43.85382059800664,-4526.5199999999895
2.5,30,0,short,none,0,adx,767,4033.9199999999937,1.055256998080076,43.02477183833116,-4382.4999999999945
2.5,30,0,short,none,130,none,902,11432.019999999993,1.187994611444497,43.01552106430155,-3715.7999999999465
2.5,30,0,short,none,130,adx,566,8033.159999999995,1.1988835213937266,43.109540636042404,-3600.6599999999653
2.5,30,0,short,none,200,none,1121,11302.959999999992,1.1268186985480932,43.53256021409456,-4250.219999999972
2.5,30,0,short,none,200,adx,709,6114.839999999994,1.101298711625586,42.73624823695346,-4064.83999999998
2.5,30,0,short,vwap,0,none,719,8830.939999999995,1.136738391712708,44.22809457579972,-4087.2999999999847
2.5,30,0,short,vwap,0,adx,465,2987.899999999996,1.064354757349891,42.58064516129032,-5124.619999999988
2.5,30,0,short,vwap,130,none,512,5987.619999999997,1.171430943703063,42.3828125,-2938.4599999999773
2.5,30,0,short,vwap,130,adx,332,4594.319999999998,1.1870436700671991,41.86746987951807,-3499.5799999999845
2.5,30,0,short,vwap,200,none,662,7647.619999999996,1.1407849741390481,43.80664652567976,-4553.299999999979
2.5,30,0,short,vwap,200,adx,429,4107.039999999998,1.106776817047102,42.42424242424242,-4223.179999999988
2.5,30,0,short,vwap_slope,0,none,680,8604.799999999994,1.1435102505892312,44.55882352941177,-4157.719999999998
2.5,30,0,short,vwap_slope,0,adx,449,4760.239999999998,1.1098398127094873,44.766146993318486,-3014.080000000001
2.5,30,0,short,vwap_slope,130,none,492,3667.4199999999964,1.107061889106277,41.86991869918699,-4966.78
2.5,30,0,short,vwap_slope,130,adx,326,4857.259999999998,1.2053188125709087,43.558282208588956,-4042.5999999999904
2.5,30,0,short,vwap_slope,200,none,622,7429.219999999994,1.148675746378575,44.21221864951769,-3924.499999999962
2.5,30,0,short,vwap_slope,200,adx,410,6510.099999999997,1.1862010814941852,44.87804878048781,-2764.4999999999727
2.5,30,1,both,none,0,none,1829,25913.539999999986,1.1684491714421001,47.84034991798797,-5572.98
2.5,30,1,both,none,0,adx,1161,12401.85999999999,1.1156678443120474,47.02842377260982,-5503.119999999999
2.5,30,1,both,none,130,none,1370,22246.69999999999,1.2465542124023306,46.78832116788321,-2251.959999999988
2.5,30,1,both,none,130,adx,855,13618.299999999996,1.22654621287888,46.54970760233918,-2251.959999999988
2.5,30,1,both,none,200,none,1698,20491.97999999999,1.1549086323925062,47.290930506478205,-4160.300000000112
2.5,30,1,both,none,200,adx,1071,11234.459999999992,1.1253520010979288,46.778711484593835,-3068.9799999999886
2.5,30,1,both,vwap,0,none,1573,22519.97999999999,1.1735782258100569,48.569612205975844,-4103.7599999999975
2.5,30,1,both,vwap,0,adx,1000,14408.99999999999,1.1601287520070274,48.4,-3895.6000000000004
2.5,30,1,both,vwap,130,none,1174,19676.73999999999,1.2644089105515557,47.52981260647359,-2171.899999999987
2.5,30,1,both,vwap,130,adx,733,14639.579999999998,1.2974378166462677,48.294679399727144,-2668.1799999999603
2.5,30,1,both,vwap,200,none,1460,20434.59999999999,1.186158873743642,48.150684931506845,-5847.900000000336
2.5,30,1,both,vwap,200,adx,922,14806.219999999992,1.2004789433890324,48.37310195227766,-3615.6600000000453
2.5,30,1,both,vwap_slope,0,none,1418,19516.17999999999,1.1683689174313192,48.51904090267983,-3773.779999999999
2.5,30,1,both,vwap_slope,0,adx,911,11841.359999999991,1.1450274761209804,48.73765093304062,-3158.34
2.5,30,1,both,vwap_slope,130,none,1053,15142.279999999993,1.2270421344144948,47.293447293447294,-2681.6199999999644
2.5,30,1,both,vwap_slope,130,adx,666,13642.659999999994,1.3121650143146886,49.0990990990991,-2116.1599999999653
2.5,30,1,both,vwap_slope,200,none,1316,16633.15999999999,1.1688818167621993,48.25227963525836,-3449.6600000000853
2.5,30,1,both,vwap_slope,200,adx,841,12085.159999999993,1.1790282678707398,48.870392390011894,-2741.0999999999913
2.5,30,1,long,none,0,none,1305,16680.29999999999,1.1716886406333178,51.03448275862069,-3442.64
2.5,30,1,long,none,0,adx,837,11419.119999999994,1.1680329099127047,50.89605734767025,-3379.5399999999995
2.5,30,1,long,none,130,none,1004,13639.039999999994,1.2259082681620503,50.0996015936255,-2122.939999999977
2.5,30,1,long,none,130,adx,626,8692.759999999995,1.2133513057666574,50.159744408945684,-2332.199999999988
2.5,30,1,long,none,200,none,1222,13035.71999999999,1.1534540257826194,50.49099836333879,-3193.03999999999
2.5,30,1,long,none,200,adx,775,9474.499999999995,1.164699669296901,50.58064516129033,-2904.3599999999988
2.5,30,1,long,vwap,0,none,854,14374.039999999994,1.2217277812382477,52.2248243559719,-2871.1400000000012
2.5,30,1,long,vwap,0,adx,535,12000.099999999997,1.2769162676798025,53.45794392523364,-2871.1399999999976
2.5,30,1,long,vwap,130,none,662,14259.619999999995,1.3633390782866246,51.51057401812689,-1908.659999999998
2.5,30,1,long,vwap,130,adx,401,10551.759999999997,1.4307431549796215,53.61596009975062,-1301.9399999999987
2.5,30,1,long,vwap,200,none,798,13441.979999999992,1.2437751288063847,51.75438596491229,-3402.419999999993
2.5,30,1,long,vwap,200,adx,493,11259.679999999997,1.3200003637762932,53.54969574036511,-2423.6399999999976
2.5,30,1,long,vwap_slope,0,none,739,10762.639999999996,1.1916852516569758,52.09742895805142,-3321.8999999999924
2.5,30,1,long,vwap_slope,0,adx,463,6823.879999999998,1.1767372954885094,52.48380129589633,-2856.1399999999976
2.5,30,1,long,vwap_slope,130,none,561,11729.859999999997,1.3643033151686776,52.04991087344028,-1531.8399999999965
2.5,30,1,long,vwap_slope,130,adx,340,8967.399999999998,1.450811142335748,54.41176470588235,-1072.44
2.5,30,1,long,vwap_slope,200,none,694,9528.939999999995,1.1975742727607863,51.873198847262245,-2884.079999999999
2.5,30,1,long,vwap_slope,200,adx,431,5801.559999999998,1.1793291554693357,52.66821345707656,-2450.1000000000004
2.5,30,1,short,none,0,none,1203,10963.77999999999,1.1048388037579786,43.89027431421446,-4558.5199999999895
2.5,30,1,short,none,0,adx,766,3713.6599999999935,1.0509695392749805,42.95039164490861,-4400.9999999999945
2.5,30,1,short,none,130,none,902,10921.019999999993,1.1787807115593523,43.12638580931264,-3478.2999999999465
2.5,30,1,short,none,130,adx,566,7314.659999999995,1.1798858808964858,43.109540636042404,-3691.6599999999653
2.5,30,1,short,none,200,none,1121,10668.459999999992,1.1192041066658682,43.53256021409456,-4309.719999999972
2.5,30,1,short,none,200,adx,709,5318.339999999994,1.087612935705639,42.59520451339915,-4102.33999999998
2.5,30,1,short,vwap,0,none,719,8145.939999999995,1.1254915867947244,44.22809457579972,-4130.299999999985
2.5,30,1,short,vwap,0,adx,465,2408.899999999996,1.0516387461446186,42.58064516129032,-5163.119999999988
2.5,30,1,short,vwap,130,none,512,5417.119999999995,1.1540188446425828,42.3828125,-3000.4599999999805
2.5,30,1,short,vwap,130,adx,332,4087.819999999998,1.1653493685058685,41.86746987951807,-3557.079999999986
2.5,30,1,short,vwap,200,none,662,6992.619999999995,1.1280024924591028,43.80664652567976,-4611.299999999979
2.5,30,1,short,vwap,200,adx,429,3546.539999999998,1.0917182212167333,42.42424242424242,-4258.679999999988
2.5,30,1,short,vwap_slope,0,none,679,8753.539999999994,1.146464178306836,44.62444771723123,-4264.219999999997
2.5,30,1,short,vwap_slope,0,adx,448,5017.479999999998,1.1165804421036098,44.86607142857143,-3100.5799999999967
2.5,30,1,short,vwap_slope,130,none,492,3412.4199999999964,1.0989232262396056,41.86991869918699,-5036.78
2.5,30,1,short,vwap_slope,130,adx,326,4675.259999999998,1.1963433040787579,43.558282208588956,-4102.59999999999
2.5,30,1,short,vwap_slope,200,none,622,7104.219999999994,1.141348595749964,44.21221864951769,-4029.499999999962
2.5,30,1,short,vwap_slope,200,adx,410,6283.599999999997,1.1787513576466588,44.87804878048781,-2847.4999999999727
2.5,30,2,both,none,0,none,1828,25197.279999999988,1.163058352329741,47.86652078774617,-5598.98
2.5,30,2,both,none,0,adx,1160,11894.099999999991,1.1104579816504216,47.06896551724138,-5514.619999999998
2.5,30,2,both,none,130,none,1369,21798.439999999988,1.240230408469411,46.822498173849525,-2289.959999999988
2.5,30,2,both,none,130,adx,854,13286.039999999994,1.219816735008299,46.604215456674474,-2289.959999999988
2.5,30,2,both,none,200,none,1697,19849.219999999987,1.1493196548647096,47.31879787860931,-4210.800000000112
2.5,30,2,both,none,200,adx,1070,10777.19999999999,1.1196847497561262,46.822429906542055,-3100.4799999999886
2.5,30,2,both,vwap,0,none,1571,21849.95999999999,1.1676907203392561,48.504137492043284,-4121.2599999999975
2.5,30,2,both,vwap,0,adx,999,13973.23999999999,1.154652773796451,48.348348348348345,-3908.0999999999995
2.5,30,2,both,vwap,130,none,1172,19237.71999999999,1.257122289504291,47.44027303754266,-2160.159999999987
2.5,30,2,both,vwap,130,adx,732,14354.819999999996,1.2901460672840084,48.224043715846996,-2775.1799999999603
2.5,30,2,both,vwap,200,none,1458,19827.579999999987,1.1797805520979314,48.079561042524006,-5976.900000000336
2.5,30,2,both,vwap,200,adx,921,14413.459999999992,1.1942783463050284,48.31704668838219,-3653.160000000031
2.5,30,2,both,vwap_slope,0,none,1416,19152.15999999999,1.1648263846694842,48.516949152542374,-3791.7799999999997
2.5,30,2,both,vwap_slope,0,adx,910,11686.599999999991,1.142927657809178,48.79120879120879,-3172.34
2.5,30,2,both,vwap_slope,130,none,1051,14991.759999999993,1.2243135076838183,47.28829686013321,-2715.3799999999646
2.5,30,2,both,vwap_slope,130,adx,665,13631.899999999994,1.311845598694411,49.17293233082707,-2217.6599999999653
2.5,30,2,both,vwap_slope,200,none,1314,16327.63999999999,1.165368811572831,48.24961948249619,-3492.16000000008
2.5,30,2,both,vwap_slope,200,adx,840,11970.899999999992,1.177108003792223,48.92857142857142,-2766.5999999999913
2.5,30,2,long,none,0,none,1304,16406.53999999999,1.1686286948367153,51.15030674846626,-3374.1999999999994
2.5,30,2,long,none,0,adx,837,11215.619999999994,1.1647976913435671,51.01553166069295,-3388.5399999999995
2.5,30,2,long,none,130,none,1003,13545.279999999993,1.2242474992243795,50.24925224327019,-1954.9399999999769
2.5,30,2,long,none,130,adx,626,8612.259999999995,1.2112704941156613,50.319488817891376,-2133.699999999988
2.5,30,2,long,none,200,none,1221,12809.95999999999,1.1505960613070132,50.61425061425061,-3225.03999999999
2.5,30,2,long,none,200,adx,775,9306.999999999995,1.1615709410487403,50.70967741935484,-2732.3599999999997
2.5,30,2,long,vwap,0,none,853,13979.279999999993,1.2147868875531194,52.16881594372802,-2879.6399999999994
2.5,30,2,long,vwap,0,adx,535,11733.099999999997,1.2696628335477655,53.45794392523364,-2879.6399999999976
2.5,30,2,long,vwap,130,none,661,13981.359999999997,1.3545865030824213,51.43721633888049,-1917.659999999998
2.5,30,2,long,vwap,130,adx,401,10363.259999999997,1.420926119835224,53.61596009975062,-1307.9399999999987
2.5,30,2,long,vwap,200,none,797,13080.219999999994,1.2361971454574343,51.69385194479298,-3425.919999999993
2.5,30,2,long,vwap,200,adx,493,11017.179999999997,1.3117000033384767,53.54969574036511,-2434.1399999999976
2.5,30,2,long,vwap_slope,0,none,738,10663.879999999996,1.1899338892963638,52.1680216802168,-3345.3999999999924
2.5,30,2,long,vwap_slope,0,adx,463,6825.379999999998,1.1770615693759947,52.69978401727862,-2864.6399999999976
2.5,30,2,long,vwap_slope,130,none,560,11742.599999999995,1.3655304527776342,52.142857142857146,-1309.3399999999965
2.5,30,2,long,vwap_slope,130,adx,340,9046.399999999998,1.457467423448644,54.70588235294118,-1077.94
2.5,30,2,long,vwap_slope,200,none,693,9456.679999999995,1.1961542753620482,51.94805194805194,-2898.579999999999
2.5,30,2,long,vwap_slope,200,adx,431,5821.559999999998,1.1803696400885866,52.90023201856149,-2463.1000000000004
2.5,30,2,short,none,0,none,1201,10555.759999999991,1.100475776372921,43.88009991673606,-4590.5199999999895
2.5,30,2,short,none,0,adx,764,3491.139999999994,1.0477299188282128,42.93193717277487,-4419.4999999999945
2.5,30,2,short,none,130,none,900,10679.499999999995,1.1738217410397043,43.111111111111114,-3590.7999999999465
2.5,30,2,short,none,130,adx,564,7199.639999999996,1.176228348530525,43.08510638297872,-3775.1599999999653
2.5,30,2,short,none,200,none,1119,10303.439999999991,1.1145518050450007,43.52100089365505,-4369.219999999972
2.5,30,2,short,none,200,adx,707,5125.319999999993,1.0840754752141286,42.57425742574257,-4139.83999999998
2.5,30,2,short,vwap,0,none,718,7870.679999999996,1.1206886663965845,44.15041782729805,-4173.299999999985
2.5,30,2,short,vwap,0,adx,464,2240.139999999996,1.047823239275455,42.456896551724135,-5201.619999999988
2.5,30,2,short,vwap,130,none,511,5256.359999999996,1.1485296403150105,42.27005870841487,-3062.459999999983
2.5,30,2,short,vwap,130,adx,331,3991.5599999999977,1.1605982380527813,41.69184290030212,-3614.5799999999867
2.5,30,2,short,vwap,200,none,661,6747.359999999996,1.1228819609362932,43.72163388804841,-4669.299999999979
2.5,30,2,short,vwap,200,adx,428,3396.279999999998,1.0874332076691853,42.28971962616823,-4294.179999999988
2.5,30,2,short,vwap_slope,0,none,678,8488.279999999995,1.14135179683048,44.54277286135693,-4370.719999999998
2.5,30,2,short,vwap_slope,0,adx,447,4861.2199999999975,1.1124819460879298,44.742729306487696,-3187.079999999999
2.5,30,2,short,vwap_slope,130,none,491,3249.159999999997,1.0936110776585068,41.75152749490835,-5106.78
2.5,30,2,short,vwap_slope,130,adx,325,4585.499999999998,1.1915520751788111,43.38461538461538,-4162.59999999999
2.5,30,2,short,vwap_slope,200,none,621,6870.959999999995,1.1359932293938677,44.12238325281804,-4134.499999999962
2.5,30,2,short,vwap_slope,200,adx,409,6149.339999999997,1.174127090740428,44.743276283618584,-2930.4999999999727
2.5,60,0,both,none,0,none,1768,22897.179999999986,1.1705229966293356,51.64027149321267,-5866.340000000106
2.5,60,0,both,none,0,adx,1131,14100.55999999999,1.1504893484454213,51.90097259062776,-4898.919999999969
2.5,60,0,both,none,130,none,1010,7126.099999999993,1.1235739170092967,50.0,-2479.159999999987
2.5,60,0,both,none,130,adx,611,2524.859999999996,1.066264664986644,49.42716857610475,-2851.259999999992
2.5,60,0,both,none,200,none,1485,17784.099999999988,1.1846374299411622,51.44781144781144,-5832.4200000002165
2.5,60,0,both,none,200,adx,940,10623.399999999994,1.1630019336091713,51.70212765957447,-3490.7999999999793
2.5,60,0,both,vwap,0,none,1476,22362.25999999999,1.2030339061409914,52.710027100271006,-5101.020000000077
2.5,60,0,both,vwap,0,adx,945,15758.699999999993,1.2072460566080916,53.43915343915344,-3153.2999999999847
2.5,60,0,both,vwap,130,none,833,5585.0799999999945,1.1184787252593025,51.26050420168067,-1836.219999999983
2.5,60,0,both,vwap,130,adx,514,3213.6399999999962,1.103310020072807,51.55642023346303,-1634.3199999999924
2.5,60,0,both,vwap,200,none,1235,16813.59999999999,1.2142674907933129,52.55060728744939,-5091.580000000033
2.5,60,0,both,vwap,200,adx,788,10806.379999999996,1.2031386696934003,53.172588832487314,-2257.6399999999867
2.5,60,0,both,vwap_slope,0,none,1299,17736.73999999999,1.1851895472087308,52.96381832178599,-4264.599999999989
2.5,60,0,both,vwap_slope,0,adx,831,13872.059999999992,1.210213112622643,54.392298435619736,-2615.62
2.5,60,0,both,vwap_slope,130,none,726,3711.259999999996,1.0924223467604885,50.964187327823694,-1839.8399999999856
2.5,60,0,both,vwap_slope,130,adx,445,2194.199999999996,1.0827941887852401,51.91011235955057,-2036.2399999999832
2.5,60,0,both,vwap_slope,200,none,1082,13900.319999999992,1.2093890289302696,52.772643253234754,-3356.0399999999736
2.5,60,0,both,vwap_slope,200,adx,691,11107.159999999993,1.250615077753409,54.41389290882779,-1701.1199999999917
2.5,60,0,long,none,0,none,1142,19627.91999999999,1.268608259231291,55.42907180385289,-3230.1800000000167
2.5,60,0,long,none,0,adx,735,15899.099999999995,1.3117804376703857,56.326530612244895,-2665.7999999999997
2.5,60,0,long,none,130,none,695,10488.199999999995,1.3129111579580488,55.25179856115108,-1310.4199999999983
2.5,60,0,long,none,130,adx,424,7762.739999999996,1.356188985164642,55.89622641509434,-1311.6799999999985
2.5,60,0,long,none,200,none,989,16605.639999999992,1.3035981345660352,55.71284125379171,-3229.1800000000167
2.5,60,0,long,none,200,adx,626,13863.759999999995,1.3861255319623,56.86900958466453,-1284.0399999999954
2.5,60,0,long,vwap,0,none,817,13859.919999999995,1.2554147879013038,55.44675642594859,-2690.900000000001
2.5,60,0,long,vwap,0,adx,525,10059.499999999996,1.2637176706962072,56.38095238095238,-2572.24
2.5,60,0,long,vwap,130,none,480,7071.2999999999965,1.290183664391038,55.41666666666667,-1000.6999999999989
2.5,60,0,long,vwap,130,adx,297,4711.219999999998,1.2932879964839454,56.56565656565656,-1000.6999999999989
2.5,60,0,long,vwap,200,none,705,12434.299999999996,1.3130359169460275,55.88652482269504,-2615.019999999995
2.5,60,0,long,vwap,200,adx,447,8431.219999999998,1.317780546804977,57.04697986577181,-1610.8000000000002
2.5,60,0,long,vwap_slope,0,none,683,14118.079999999994,1.3332186263388972,57.10102489019033,-1993.3399999999965
2.5,60,0,long,vwap_slope,0,adx,424,12547.239999999998,1.4579946590821153,59.66981132075472,-1717.1000000000001
2.5,60,0,long,vwap_slope,130,none,397,8808.719999999998,1.4857346411658439,58.18639798488665,-766.1999999999989
2.5,60,0,long,vwap_slope,130,adx,236,6484.859999999999,1.5994741892364095,61.016949152542374,-757.1799999999985
2.5,60,0,long,vwap_slope,200,none,592,14479.919999999995,1.4772547941629566,58.108108108108105,-1841.7999999999956
2.5,60,0,long,vwap_slope,200,adx,364,12236.139999999998,1.673116467180171,61.26373626373627,-839.22
2.5,60,0,short,none,0,none,1007,7744.319999999996,1.091766413884974,46.971201588877854,-5534.7799999999515
2.5,60,0,short,none,0,adx,651,4909.759999999995,1.08390483120633,47.31182795698925,-5207.099999999977
2.5,60,0,short,none,130,none,581,-2343.940000000004,0.9367271894869426,43.71772805507745,-8104.7599999999775
2.5,60,0,short,none,130,adx,357,-2309.1800000000026,0.904946512397565,43.417366946778714,-6650.0999999999885
2.5,60,0,short,none,200,none,836,4914.859999999994,1.0817050051102406,45.8133971291866,-6525.719999999923
2.5,60,0,short,none,200,adx,538,2381.8799999999956,1.0574645147188462,45.72490706319702,-5587.279999999974
2.5,60,0,short,vwap,0,none,659,8502.339999999995,1.1521639998167372,49.317147192716234,-5539.5799999999745
2.5,60,0,short,vwap,0,adx,420,5699.199999999996,1.1503999087973602,49.76190476190476,-4540.33999999998
2.5,60,0,short,vwap,130,none,353,-1486.2200000000023,0.9347335582335525,45.609065155807365,-3590.8600000000015
2.5,60,0,short,vwap,130,adx,217,-1497.5800000000017,0.9004487047389867,44.70046082949309,-3004.1200000000003
2.5,60,0,short,vwap,200,none,530,4379.299999999996,1.1130185684607146,48.113207547169814,-3660.2799999999897
2.5,60,0,short,vwap,200,adx,341,2375.159999999998,1.0890724637246356,48.09384164222874,-2844.1999999999953
2.5,60,0,short,vwap_slope,0,none,616,3618.6599999999944,1.067755880654562,48.37662337662338,-4417.139999999998
2.5,60,0,short,vwap_slope,0,adx,407,1324.819999999996,1.0343267239150113,48.894348894348894,-4288.92
2.5,60,0,short,vwap_slope,130,none,329,-5097.460000000003,0.7685140277739935,42.24924012158054,-6674.639999999984
2.5,60,0,short,vwap_slope,130,adx,209,-4290.660000000002,0.7264356412917902,41.62679425837321,-5702.039999999987
2.5,60,0,short,vwap_slope,200,none,490,-579.6000000000045,0.983920153407729,46.326530612244895,-3993.88
2.5,60,0,short,vwap_slope,200,adx,327,-1128.9800000000027,0.9568123342180138,46.788990825688074,-5062.279999999999
2.5,60,1,both,none,0,none,1767,21809.419999999984,1.1618507671010165,51.49971703452179,-5910.840000000106
2.5,60,1,both,none,0,adx,1131,13604.05999999999,1.1447917558040974,51.724137931034484,-4853.419999999969
2.5,60,1,both,none,130,none,1009,6329.839999999993,1.1090422233186057,49.85133795837463,-2513.159999999987
2.5,60,1,both,none,130,adx,611,2179.859999999996,1.0568532075875217,49.263502454991816,-2894.759999999994
2.5,60,1,both,none,200,none,1484,16710.33999999999,1.1725436673219265,51.280323450134766,-5929.920000000206
2.5,60,1,both,none,200,adx,940,10089.899999999994,1.154015023711527,51.48936170212765,-3546.2999999999793
2.5,60,1,both,vwap,0,none,1476,21667.75999999999,1.1960808019674176,52.50677506775068,-5134.020000000071
2.5,60,1,both,vwap,0,adx,945,15363.699999999993,1.2015682325201351,53.333333333333336,-3196.7999999999847
2.5,60,1,both,vwap,130,none,833,5117.0799999999945,1.107836608491584,50.90036014405762,-1886.719999999983
2.5,60,1,both,vwap,130,adx,514,2921.1399999999967,1.0933271565495208,51.36186770428015,-1674.8199999999988
2.5,60,1,both,vwap,200,none,1235,16112.099999999991,1.2042043115333398,52.307692307692314,-5121.100000000144
2.5,60,1,both,vwap,200,adx,788,10357.379999999996,1.1936943642375188,53.045685279187815,-2296.1399999999867
2.5,60,1,both,vwap_slope,0,none,1298,17785.47999999999,1.1862639076264867,52.85053929121726,-4379.099999999989
2.5,60,1,both,vwap_slope,0,adx,830,13924.299999999994,1.2118474390502918,54.33734939759036,-2623.2999999999975
2.5,60,1,both,vwap_slope,130,none,726,3556.759999999996,1.0884042222140475,50.688705234159784,-1882.3399999999856
2.5,60,1,both,vwap_slope,130,adx,445,1929.1999999999964,1.0723519638765233,51.68539325842697,-2115.239999999987
2.5,60,1,both,vwap_slope,200,none,1082,13532.819999999992,1.203298915424243,52.587800369685766,-3431.5399999999736
2.5,60,1,both,vwap_slope,200,adx,691,10700.659999999993,1.2401898594953538,54.26917510853835,-1727.6199999999917
2.5,60,1,long,none,0,none,1141,19386.659999999993,1.2651896110931005,55.30236634531113,-3251.6800000000167
2.5,60,1,long,none,0,adx,735,15627.099999999995,1.3058932271714914,56.19047619047619,-2570.2999999999997
2.5,60,1,long,none,130,none,694,10355.939999999995,1.3085533780176193,55.04322766570605,-1348.8799999999865
2.5,60,1,long,none,130,adx,424,7523.239999999996,1.342914392190753,55.660377358490564,-1318.1799999999985
2.5,60,1,long,none,200,none,988,16305.379999999994,1.2974057990681684,55.56680161943321,-3250.680000000002
2.5,60,1,long,none,200,adx,626,13508.759999999995,1.374141279409207,56.70926517571885,-1310.8800000000003
2.5,60,1,long,vwap,0,none,817,13528.419999999995,1.2487386942138792,55.079559363525085,-2634.9999999999945
2.5,60,1,long,vwap,0,adx,525,9893.999999999996,1.2591768894058106,56.19047619047619,-2464.74
2.5,60,1,long,vwap,130,none,480,6786.7999999999965,1.2766105386544764,54.79166666666667,-1005.6999999999989
2.5,60,1,long,vwap,130,adx,297,4532.219999999998,1.2803255874366792,56.22895622895623,-1005.6999999999989
2.5,60,1,long,vwap,200,none,705,12022.299999999996,1.3009158908259737,55.46099290780142,-2630.519999999995
2.5,60,1,long,vwap,200,adx,447,8166.2199999999975,1.3060994845252623,56.82326621923938,-1641.3000000000002
